spec_id,group_type,group,n_members,mean_coord,median_coord,q25_coord,q75_coord,min_coord,max_coord,mean_z
raw_lop100,party,Partido Demócrata Cristiano,7,0.17805407941341386,0.168594360351562,0.157168909907341,0.194637209177017,0.125235348939896,0.248936608433723,0.5422345862440406
raw_lop100,party,Partido Demócratas Chile,1,-0.65118795633316,-0.65118795633316,-0.65118795633316,-0.65118795633316,-0.65118795633316,-0.65118795633316,-0.6325839650187404
raw_lop100,party,Partido Liberal de Chile,2,0.22120160609483702,0.22120160609483702,0.20241160318255402,0.23999160900712,0.183621600270271,0.258781611919403,0.6033633189918983
raw_lop100,party,Partido Nacional Libertario,8,-0.8576649129390717,-0.8711103200912476,-0.8766686916351321,-0.8613913506269453,-0.885711669921875,-0.761426508426666,-0.925107677725266
raw_lop100,party,Partido Por la Democracia,4,0.33451848477125173,0.3166897892951965,0.3150335550308225,0.33617471903562574,0.313868135213852,0.390826225280762,0.7639036262863671
raw_lop100,party,Partido Radical de Chile,1,0.250678271055222,0.250678271055222,0.250678271055222,0.250678271055222,0.250678271055222,0.250678271055222,0.6451240249523003
raw_lop100,party,Partido Republicano,28,-0.9925190380641392,-0.9992288947105405,-0.999893695116043,-0.9915675371885302,-1.0,-0.923810660839081,-1.1161606165317346
raw_lop100,party,Partido Social Cristiano,3,-0.668954809506734,-0.67958003282547,-0.6827653646469115,-0.6604568660259245,-0.685950696468353,-0.641333699226379,-0.6577549377939986
raw_lop100,party,Partido Socialista,10,0.535612016916275,0.505402147769928,0.47970882058143627,0.5463049858808515,0.420331597328186,0.764348149299622,1.0488004379756528
raw_lop100,party,Partido de la Gente,14,-0.10879702413720743,-0.117688685655594,-0.14362895488738975,0.0057252934202552015,-0.438338339328766,0.100090242922306,0.1358417800736821
raw_lop100,party,Renovación Nacional,11,-0.717993367802013,-0.711376965045929,-0.7299130260944364,-0.6914438307285304,-0.7908695936203,-0.679490149021149,-0.7272297178087467
raw_lop100,party,Unión Demócrata Independiente,13,-0.8270194255388699,-0.8393235206604,-0.851290583610535,-0.819800853729248,-0.885342299938202,-0.744052708148956,-0.8816910568133352
