"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","se_1d","gmp","correctly_classified","dimension_1_aligned"
"raw_lop100","1054","Francesca Muñoz González",236,TRUE,-0.685950696468353,0,0.929662585258484,0.974576271186441,-0.685950696468353
"raw_lop100","1056","Emilia Nuyado Ancapichun",254,TRUE,0.558841824531555,0,0.933361649513245,0.968503937007874,0.558841824531555
"raw_lop100","1059","Ximena Ossandón Irarrázabal",236,TRUE,-0.711376965045929,0,0.869414329528809,0.953389830508475,-0.711376965045929
"raw_lop100","1060","Luis Pardo Sáinz",244,TRUE,-0.716636538505554,0,0.93914920091629,0.987704918032787,-0.716636538505554
"raw_lop100","1061","Andrea Parra Sauterel",236,TRUE,0.313868135213852,0,0.852298617362976,0.957627118644068,0.313868135213852
"raw_lop100","1062","Joanna Pérez Olea",209,TRUE,-0.65118795633316,0,0.896387696266174,0.976076555023923,-0.65118795633316
"raw_lop100","1065","Guillermo Ramírez Diez",233,TRUE,-0.826634466648102,0,0.97238677740097,0.991416309012876,-0.826634466648102
"raw_lop100","1073","Juan Santana Castillo",238,TRUE,0.764348149299622,0,0.960736274719238,0.991596638655462,0.764348149299622
"raw_lop100","1074","Marisela Santibáñez Novoa",225,TRUE,0.760174036026001,0,0.939668238162994,0.986666666666667,0.760174036026001
"raw_lop100","1075","Diego Schalper Sepúlveda",231,TRUE,-0.743189513683319,0,0.939477741718292,0.96969696969697,-0.743189513683319
"raw_lop100","1077","Raúl Soto Mardones",220,TRUE,0.317957550287247,0,0.861755788326263,0.954545454545455,0.317957550287247
"raw_lop100","1082","Cristóbal Urruticoechea Ríos",225,TRUE,-0.871163487434387,0,0.931023299694061,0.964444444444444,-0.871163487434387
"raw_lop100","1086","Gonzalo Winter Etcheberry",215,TRUE,0.679677069187164,0,0.914085566997528,0.972093023255814,0.679677069187164
"raw_lop100","1087","Gael Yeomans Araya",239,TRUE,0.683182954788208,0,0.950890421867371,0.98744769874477,0.683182954788208
"raw_lop100","1099","Jaime Araya Guerrero",213,TRUE,0.348364621400833,0,0.890765488147736,0.962441314553991,0.348364621400833
"raw_lop100","1100","Cristián Araya Lerdo de Tejada",252,TRUE,-0.999330639839172,0,0.977226495742798,0.996031746031746,-0.999330639839172
"raw_lop100","1102","Roberto Arroyo Muñoz",206,TRUE,-0.641333699226379,0,0.874477803707123,0.961165048543689,-0.641333699226379
"raw_lop100","1104","Chiara Barchiesi Chávez",242,TRUE,-0.991667449474335,0,0.982060372829437,1,-0.991667449474335
"raw_lop100","1105","Héctor Barría Angulo",233,TRUE,0.196684747934341,0,0.731297016143799,0.836909871244635,0.196684747934341
"raw_lop100","1107","María Francisca Bello Campos",0,FALSE,NA,NA,NA,NA,NA
"raw_lop100","1108","Juan Carlos Beltrán Silva",234,TRUE,-0.712838590145111,0,0.896650612354279,0.952991452991453,-0.712838590145111
"raw_lop100","1110","Carlos Bianchi Chelech",234,TRUE,0.252759695053101,0,0.788423955440521,0.905982905982906,0.252759695053101
"raw_lop100","1114","Félix Bugueño Sotelo",230,TRUE,0.619279265403748,0,0.94480174779892,0.978260869565217,0.619279265403748
"raw_lop100","1116","Felipe Camaño Cárdenas",238,TRUE,0.138410940766335,0,0.701461255550385,0.836134453781513,0.138410940766335
"raw_lop100","1117","Nathalie Castillo Rojas",220,TRUE,0.933936953544617,0,0.955235064029694,0.986363636363636,0.933936953544617
"raw_lop100","1119","Sara Concha Smith",244,TRUE,-0.67958003282547,0,0.934472501277924,0.983606557377049,-0.67958003282547
"raw_lop100","1122","Luis Alberto Cuello Peña y Lillo",251,TRUE,0.971139192581177,0,0.96758359670639,0.99203187250996,0.971139192581177
"raw_lop100","1127","Lorena Fries Monleón",241,TRUE,0.753621578216553,0,0.97270530462265,0.991701244813278,0.753621578216553
"raw_lop100","1128","Ana María Gazmuri Vieira",223,TRUE,0.835838317871094,0,0.939546227455139,0.982062780269058,0.835838317871094
"raw_lop100","1131","Mauro González Villarroel",230,TRUE,-0.693123877048492,0,0.925932645797729,0.978260869565217,-0.693123877048492
