"replicate","diputado_id","dimension_1_aligned"
2,"1238",0.366512596607208
2,"1239",0.300539344549179
2,"1240",0.0769404098391533
2,"1241",0.416209727525711
2,"1242",-0.468898057937622
2,"1243",0.290130347013474
2,"1244",-0.75297600030899
2,"1245",-0.995031416416168
2,"1246",0.647900342941284
2,"1247",-0.995992541313171
2,"1248",-0.994346857070923
2,"1249",-0.540258765220642
2,"1250",0.944716691970825
2,"1251",-0.973319232463837
2,"1252",0.814472258090973
2,"1253",-0.995992541313171
2,"1254",-0.995992541313171
2,"1255",0.231259316205978
2,"1256",0.811992347240448
2,"1257",-0.506547391414642
2,"1258",0.15669658780098
2,"1259",-0.0121405553072691
2,"1260",0.639734208583832
2,"1261",-0.551909506320953
2,"1262",-0.995992541313171
2,"1263",-0.950530409812927
2,"1264",0.490357369184494
3,"803",-0.178447186946869
3,"815",-0.735999822616577
3,"843",-0.775980234146118
3,"872",0.0632626190781593
3,"915",-0.820974409580231
3,"986",0.26336944103241
3,"1009",-0.776418328285217
3,"1012",0.988983452320099
3,"1013",0.216602489352226
3,"1015",0.839392602443695
3,"1017",-0.98838484287262
3,"1021",-0.651408791542053
3,"1025",-0.986110508441925
3,"1028",-0.649652063846588
3,"1038",0.445595264434814
3,"1039",-0.150279879570007
3,"1044",0.395362347364426
3,"1054",-0.692329883575439
3,"1056",0.573504328727722
3,"1059",-0.678777694702148
3,"1060",-0.686001539230347
3,"1061",0.254319131374359
3,"1062",-0.630387425422668
3,"1065",-0.731966495513916
3,"1073",0.835452258586884
3,"1074",0.761072933673859
3,"1075",-0.744170486927032
3,"1077",0.30033928155899
3,"1082",-0.950460314750671
3,"1086",0.728866577148438
3,"1087",0.885255634784698
3,"1099",0.29711639881134
3,"1100",-0.999522030353546
3,"1102",-0.689769089221954
3,"1104",-0.990105032920837
3,"1105",0.100575886666775
3,"1108",-0.713813722133636
3,"1110",0.239659294486046
3,"1114",0.718522191047668
3,"1116",0.00737619213759899
3,"1117",0.993346095085144
3,"1119",-0.691047132015228
3,"1122",0.988983452320099
3,"1127",0.817917227745056
3,"1128",0.928090929985046
3,"1131",-0.682803392410278
3,"1132",-0.679743885993958
3,"1133",-0.996056020259857
3,"1140",-0.753942549228668
3,"1141",0.25392684340477
3,"1142",0.468259781599045
3,"1143",-0.696341037750244
3,"1146",-0.9580237865448
3,"1148",NA
3,"1150",-1
3,"1152",-0.961290061473846
3,"1153",0.83741968870163
3,"1157",-0.623809158802032
3,"1159",0.960672855377197
3,"1165",-0.999998807907104
3,"1166",-0.593954861164093
3,"1170",-0.992642045021057
3,"1171",0.840341627597809
3,"1172",-0.97931706905365
3,"1173",0.988983452320099
3,"1174",-0.719605565071106
3,"1175",0.225561767816544
3,"1176",-0.668958783149719
3,"1177",0.818934202194214
3,"1178",0.271683037281036
3,"1180",0.716645121574402
3,"1181",0.512044191360474
3,"1182",0.224882543087006
3,"1183",-0.695719182491302
3,"1184",0.698182880878448
3,"1186",0.813576281070709
3,"1187",-0.996056020259857
3,"1188",0.988983452320099
3,"1189",0.84082704782486
3,"1190",-1
3,"1191",-0.99968296289444
3,"1192",-0.143089860677719
3,"1193",-0.173652410507202
3,"1194",-1
3,"1195",0.126399368047714
3,"1196",-0.0729672089219093
3,"1197",-0.73999011516571
3,"1198",-0.999466776847839
3,"1199",-0.71563732624054
3,"1200",-0.506148338317871
3,"1201",-0.16832534968853
3,"1202",-0.74891722202301
3,"1203",-0.996056020259857
3,"1204",0.481285512447357
3,"1205",0.320598900318146
3,"1206",0.513429880142212
3,"1207",0.694164872169495
3,"1208",0.0414915904402733
3,"1209",0.806183159351349
3,"1210",0.988983452320099
3,"1211",1
3,"1212",-0.970152139663696
3,"1213",0.988983452320099
3,"1214",-0.777007937431335
