"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","dimension_1_aligned_to_full","dimension_1_z","rank_aligned","gmp","correctly_classified"
"early_cap20","1247","Javiera Rodríguez Pascual",78,TRUE,-0.136532932519913,-0.136532932519913,-0.750634287897598,38,0.963613629341125,0.987179487179487
"early_cap20","1248","Felipe Ross Correa",72,TRUE,-0.576214075088501,-0.576214075088501,-1.56945059545152,8,0.992879509925842,1
"early_cap20","1249","Omar Sabat Guzmán",73,TRUE,-0.252812683582306,-0.252812683582306,-0.967181569984743,17,0.977049231529236,0.986301369863014
"early_cap20","1250","Bernardo Salinas Maya",74,TRUE,1,1,1.36592612172747,154,0.895118176937103,0.972972972972973
"early_cap20","1251","Macarena Santelices Cañas",78,TRUE,-0.136526182293892,-0.136526182293892,-0.750621716980608,44,0.963613629341125,0.987179487179487
"early_cap20","1252","Constanza Schonhaut Soto",73,TRUE,0.955303132534027,0.955303132534027,1.28268733699381,133,0.977560460567474,1
"early_cap20","1253","Fernando Ugarte Tejeda",78,TRUE,-0.136532932519913,-0.136532932519913,-0.750634287897598,39,0.963613629341125,0.987179487179487
"early_cap20","1254","Ignacio Urcullú Clèment-Lund",78,TRUE,-0.136526182293892,-0.136526182293892,-0.750621716980608,45,0.963613629341125,0.987179487179487
"early_cap20","1255","Eileen Urqueta Rojas",75,TRUE,0.553707003593445,0.553707003593445,0.534796587106167,91,0.871561646461487,0.96
"early_cap20","1256","Tatiana Urrutia Herrera",73,TRUE,0.955303132534027,0.955303132534027,1.28268733699381,134,0.977560460567474,1
"early_cap20","1257","Alejandra Valdebenito Torres",77,TRUE,-0.1123036891222,-0.1123036891222,-0.705512271752352,62,0.896361231803894,0.961038961038961
"early_cap20","1258","Guillermo Valdés Carmona",76,TRUE,0.531940877437592,0.531940877437592,0.494261623644757,87,0.839113175868988,0.960526315789474
"early_cap20","1259","Juan Marcelo Valenzuela Henríquez",73,TRUE,0.426993280649185,0.426993280649185,0.298818163898162,79,0.821526288986206,0.931506849315068
"early_cap20","1260","César Valenzuela Maass",71,TRUE,0.717882215976715,0.717882215976715,0.840539381555397,119,0.95290744304657,1
"early_cap20","1261","Daniel Valenzuela Salazar",71,TRUE,-0.181742787361145,-0.181742787361145,-0.834828406821796,24,0.959723591804504,0.971830985915493
"early_cap20","1262","Diego Vergara Rodríguez",78,TRUE,-0.136532932519913,-0.136532932519913,-0.750634287897598,40,0.963613629341125,0.987179487179487
"early_cap20","1263","Sebastián Zamora Soto",78,TRUE,-0.136532932519913,-0.136532932519913,-0.750634287897598,41,0.963613629341125,0.987179487179487
"early_cap20","1264","Fernando Zamorano Peralta",71,TRUE,0.68630063533783,0.68630063533783,0.781725139274323,109,0.929268777370453,0.971830985915493
"late_cap20","803","René Alinco Bustos",77,TRUE,0.56969827413559,0.56969827413559,0.813985530868244,112,0.576523959636688,0.857142857142857
"late_cap20","815","Sergio Bobadilla Muñoz",108,TRUE,-0.419339418411255,-0.419339418411255,-0.611806349050518,49,0.930240511894226,0.972222222222222
"late_cap20","843","René Manuel García García",105,TRUE,-0.457198768854141,-0.457198768854141,-0.666384202702854,39,0.928816378116608,0.971428571428571
"late_cap20","872","Jaime Mulet Martínez",97,TRUE,0.402149081230164,0.402149081230164,0.572447437293329,91,0.638627886772156,0.824742268041237
"late_cap20","915","Germán Verdugo Soto",99,TRUE,-0.384997457265854,-0.384997457265854,-0.562299146533785,54,0.879546582698822,0.939393939393939
"late_cap20","986","Marcela Hernando Pérez",93,TRUE,0.509976804256439,0.509976804256439,0.727891353212348,108,0.820844054222107,0.946236559139785
"late_cap20","1009","Jorge Alessandri Vergara",103,TRUE,-0.459891885519028,-0.459891885519028,-0.670266586459717,37,0.947604954242706,0.980582524271845
"late_cap20","1012","Boris Barrera Moreno",110,TRUE,0.960234224796295,0.960234224796295,1.37698023922413,142,0.930355608463287,0.981818181818182
"late_cap20","1013","Alejandro Bernales Maldonado",99,TRUE,0.476193100214005,0.476193100214005,0.679188931393374,101,0.813008248806,0.95959595959596
"late_cap20","1015","Jorge Brito Hasbún",83,TRUE,0.924625992774963,0.924625992774963,1.32564758683194,138,0.969818890094757,1
"late_cap20","1017","Álvaro Carter Fernández",94,TRUE,-0.912577509880066,-0.912577509880066,-1.322855959174,30,0.983576714992523,0.98936170212766
"late_cap20","1021","Andrés Celis Montt",89,TRUE,-0.30492502450943,-0.30492502450943,-0.446867120747727,72,0.897071003913879,0.955056179775281
"late_cap20","1025","Catalina Del Real Mihovilovic",73,TRUE,-0.941021203994751,-0.941021203994751,-1.36386024890858,26,0.978788435459137,0.986301369863014
"late_cap20","1028","Eduardo Durán Salinas",104,TRUE,-0.321704596281052,-0.321704596281052,-0.471056469000862,69,0.928334951400757,0.980769230769231
"late_cap20","1038","Marcos Ilabaca Cerda",106,TRUE,0.697600960731506,0.697600960731506,0.998369415671113,116,0.840846121311188,0.943396226415094
"late_cap20","1039","Pamela Jiles Moreno",103,TRUE,0.272308111190796,0.272308111190796,0.385269332598257,90,0.684227526187897,0.83495145631068
"late_cap20","1044","Raúl Leiva Carvajal",79,TRUE,0.640339136123657,0.640339136123657,0.915821050557782,115,0.881280541419983,0.936708860759494
"late_cap20","1054","Francesca Muñoz González",106,TRUE,-0.352993667125702,-0.352993667125702,-0.516162639854297,61,0.945244312286377,0.990566037735849
"late_cap20","1056","Emilia Nuyado Ancapichun",111,TRUE,0.822713732719421,0.822713732719421,1.17873137327775,123,0.935360312461853,0.981981981981982
"late_cap20","1059","Ximena Ossandón Irarrázabal",105,TRUE,-0.375968217849731,-0.375968217849731,-0.549282639338595,55,0.903408050537109,0.961904761904762
"late_cap20","1060","Luis Pardo Sáinz",103,TRUE,-0.341215759515762,-0.341215759515762,-0.499183666090979,65,0.946610510349274,1
