project_id,boletin,titulo,fecha_ingreso,origen_iniciativa,tipo_iniciativa,tipo_iniciativa_codigo,camara_origen,camara_origen_codigo,admisible,estado_actual,source_url,updated_at
18794,18131-06,"Modifica la ley Nº 18.575, orgánica constitucional de Bases Generales de la Administración del Estado, para incorporar una nueva infracción al principio de probidad administrativa, relacionada con la contratación o nombramiento de personas inhabilitadas para trabajar con niños, niñas o adolescentes",2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18794&prmBOLETIN=18131-06,2026-09-02T15:25:58Z
18795,18132-04,"Modifica la ley Nº 20.370, General de Educación, para sancionar a padres y apoderados cuyos hijos o pupilos participen en hechos constitutivos de acoso escolar",2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18795&prmBOLETIN=18132-04,2026-09-02T15:25:56Z
18797,18133-07,Modifica la Carta Fundamental para asignar a las Fuerzas Armadas un rol coadyuvante en el resguardo del orden público y la seguridad interior del país,2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18797&prmBOLETIN=18133-07,2026-09-02T15:25:56Z
18798,18135-06,"Modifica la ley N° 18.575, orgánica constitucional de Bases Generales de la Administración del Estado, para resguardar la soberanía nacional en la ejecución de políticas públicas",2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18798&prmBOLETIN=18135-06,2026-09-02T15:25:56Z
18799,18136-11,Modifica el Código Sanitario para exigir que el etiquetado de medicamentos y vacunas contenga información sobre precauciones y efectos adversos,2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18799&prmBOLETIN=18136-11,2026-09-02T15:25:56Z
18803,18138-07,Modifica la Carta Fundamental para reconocer el derecho de todas las personas a la autodeterminación en materia de inmunización,2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18803&prmBOLETIN=18138-07,2026-09-02T15:25:56Z
18804,18140-07,Modifica la Carta Fundamental para garantizar la autonomía estratégica en inversiones relevantes,2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18804&prmBOLETIN=18140-07,2026-09-02T15:25:56Z
18805,18141-07,Modifica la Carta Fundamental para establecer un Proyecto Educativo Nacional,2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18805&prmBOLETIN=18141-07,2026-09-02T15:25:56Z
18806,18143-07,Modifica la Carta Fundamental para habilitar la convocatoria a plebiscito con el objeto de restituir la pena de muerte en los casos que indica,2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18806&prmBOLETIN=18143-07,2026-09-02T15:25:56Z
18816,18151-24,"Modifica la ley N° 19.132, que crea empresa Televisión Nacional de Chile, con el objeto de modernizar su misión y estrategia de gobernanza",2026-03-17,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18816&prmBOLETIN=18151-24,2026-09-02T15:25:56Z
18796,18134-11,"Modifica la ley N° 20.606, sobre composición nutricional de los alimentos y su publicidad, para exigir a los establecimientos que expendan alimentos preparados para el consumo humano, que informen si contienen o han sido elaborados con alguno de los ingredientes que indica",2026-03-18,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18796&prmBOLETIN=18134-11,2026-09-02T15:25:56Z
18800,18137-05,"Adopta medidas transitorias para contener el precio del kerosene doméstico en el contexto de la emergencia energética internacional, y otras medidas que indica",2026-03-24,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Tramitación terminada (Ley N° 21.811 - D.Oficial 26/03/2026),https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18800&prmBOLETIN=18137-05,2026-09-02T15:25:57Z
18801,18139-07,"Modifica la Carta Fundamental, para eliminar la atribución presidencial  de otorgar indultos particulares",2026-03-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18801&prmBOLETIN=18139-07,2026-09-02T15:25:57Z
18802,18142-35,"Establece el reconocimiento y protección integral de los derechos de las personas con síndrome de Down, y modifica el Código del Trabajo, del modo que indica",2026-03-24,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18802&prmBOLETIN=18142-35,2026-09-02T15:25:57Z
18807,18144-07,"Modifica el Código Procesal Penal, para fortalecer la persecución penal del crimen organizado y regular el juicio oral en ausencia del imputado",2026-03-25,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18807&prmBOLETIN=18144-07,2026-09-02T15:25:57Z
18808,18145-07,Modifica la Carta Fundamental para derogar la facultad presidencial de otorgar indultos particulares,2026-03-25,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18808&prmBOLETIN=18145-07,2026-09-02T15:25:57Z
18809,18146-07,Modifica la Carta Fundamental a fin de suprimir la atribución del Presidente de la República para otorgar indultos particulares,2026-03-25,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18809&prmBOLETIN=18146-07,2026-09-02T15:25:57Z
18810,18147-07,"Modifica el Código Penal, con el objeto de establecer una agravante para los delitos cometidos contra autoridades o funcionarios públicos, en los casos que indica.",2026-03-25,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18810&prmBOLETIN=18147-07,2026-09-02T15:25:57Z
18811,18148-07,"Modifica la Carta Fundamental, para fortalecer la conducción estratégica de las Fuerzas Armadas",2026-03-25,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18811&prmBOLETIN=18148-07,2026-09-02T15:25:57Z
18812,18149-07,Modifica la Carta Fundamental con el objeto de eliminar la atribución presidencial de otorgar indultos particulares,2026-03-27,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18812&prmBOLETIN=18149-07,2026-09-02T15:25:57Z
18815,18150-07,Modifica la Carta Fundamental a efectos de inhabilitar a los secretarios regionales ministeriales para ser candidatos a diputados o senadores,2026-03-27,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18815&prmBOLETIN=18150-07,2026-09-02T15:25:57Z
18822,18157-33,Prorroga el plazo para la regularización e inscripción de derechos de aprovechamiento de aguas hasta el año 2030,2026-04-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Tercer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18822&prmBOLETIN=18157-33,2026-09-02T15:25:57Z
18823,18158-13,Modifica el Código del Trabajo para establecer fuero laboral para trabajadores y trabajadoras con diagnóstico de cáncer,2026-04-06,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18823&prmBOLETIN=18158-13,2026-09-02T15:25:57Z
18817,18152-07,"Modifica normas sobre prisión preventiva, suspensión condicional del procedimiento, cumplimiento de penas sustitutivas y facultades de incautación de las fuerzas de orden y seguridad, en los delitos que indica",2026-04-07,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18817&prmBOLETIN=18152-07,2026-09-02T15:25:57Z
18818,18153-24,Declara patrimonio Biocultural de la Nación las especies vegetales que indica,2026-04-07,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18818&prmBOLETIN=18153-24,2026-09-02T15:25:57Z
18819,18154-25,"Modifica los textos legales que indica con el objeto de tipificar el tráfico internacional, la fabricación y modificación ilegal mediante tecnologías digitales, de armas y sus componentes esenciales",2026-04-07,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18819&prmBOLETIN=18154-25,2026-09-02T15:25:57Z
18813,18155-25,Modifica el Código Penal para establecer nuevas agravantes por delitos cometidos contra la comunidad educativa y en recintos educacionales,2026-04-07,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18813&prmBOLETIN=18155-25,2026-09-02T15:25:57Z
18814,18156-04,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",2026-04-07,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Tramitación terminada (Ley N° 21.827 - D.Oficial 12/08/2026),https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18814&prmBOLETIN=18156-04,2026-09-02T15:25:57Z
18820,18159-11,Establece el 6 de abril de cada año como el Día Nacional de Reconocimiento a las Organizaciones de Pacientes,2026-04-07,parlamentario,Moción,2,Senado,2,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18820&prmBOLETIN=18159-11,2026-09-02T15:25:57Z
18824,18160-07,Modifica la Carta Fundamental a fin de suprimir la atribución del Presidente de la República para otorgar indultos particulares,2026-04-07,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18824&prmBOLETIN=18160-07,2026-09-02T15:25:57Z
18825,18161-07,Modifica el Código Penal para fortalecer la protección de la comunidad educativa agravando las penas aplicables a los delitos cometidos en contra de docentes y trabajadores de la educación,2026-04-07,parlamentario,Moción,2,Cámara de Diputados,1,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18825&prmBOLETIN=18161-07,2026-09-02T15:25:57Z
18878,18213-07,Modifica la Constitución Política para restablecer la estabilidad de los precios de los combustibles,2026-04-07,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18878&prmBOLETIN=18213-07,2026-09-02T15:25:57Z
18821,18162-07,"Modifica diversos cuerpos legales, con el objeto de fortalecer el cumplimiento de las sanciones y la persecución de delitos graves en materia de responsabilidad penal adolescente",2026-04-08,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18821&prmBOLETIN=18162-07,2026-09-02T15:25:57Z
18828,18163-14,"Modifica la ley N° 20.898, que establece un procedimiento simplificado para la regularización de viviendas de autoconstrucción, con el objeto de establecer un mecanismo para la formulación de observaciones y subsanación de éstas y extender el plazo de vigencia del procedimiento",2026-04-08,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18828&prmBOLETIN=18163-14,2026-09-02T15:25:57Z
18826,18164-17,"Modifica la ley N° 20.405, del Instituto Nacional de Derechos Humanos, en lo relativo a sus reglas de funcionamiento y obligaciones de información",2026-04-08,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18826&prmBOLETIN=18164-17,2026-09-02T15:25:57Z
18827,18165-07,"Modifica la Carta Fundamental, con el objeto de establecer un período de inhabilidad para que los fiscales del Ministerio Público ejerzan los cargos que indica",2026-04-08,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18827&prmBOLETIN=18165-07,2026-09-02T15:25:57Z
18829,18166-24,Introduce la obligación de las empresas productoras de conciertos y eventos musicales masivos en orden a garantizar la adecuada visibilidad del espectáculo a sus asistentes,2026-04-08,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18829&prmBOLETIN=18166-24,2026-09-02T15:25:57Z
18830,18167-11,"Modifica el Código Sanitario y la ley N° 19.496, que establece normas sobre protección de los derechos de los consumidores, para sancionar la adulteración de fechas de vencimiento y rotulación de productos críticos para la salud",2026-04-08,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18830&prmBOLETIN=18167-11,2026-09-02T15:25:57Z
18831,18168-03,"Modifica la ley N° 19.496, que establece normas sobre protección de los derechos de los consumidores, para incorporar deberes de trazabilidad en la comercialización digital de bienes usados",2026-04-08,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18831&prmBOLETIN=18168-03,2026-09-02T15:25:57Z
18836,18172-21,"Modifica la ley N° 21.027, con el objeto de incorporar a las organizaciones de carpinteros de ribera como asignatarios de caletas artesanales",2026-04-08,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18836&prmBOLETIN=18172-21,2026-09-02T15:25:57Z
18835,18173-21,"Modifica la Ley General de Pesca y Acuicultura, con el objeto de exceptuar a los armadores que señala, de la prohibición establecida en materia de artes y aparejos de pesca para la extracción de jibia",2026-04-08,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18835&prmBOLETIN=18173-21,2026-09-02T15:25:57Z
18832,18169-07,"Modifica diversos cuerpos legales a fin de otorgar atención preferente para la constatación de lesiones a víctimas e imputados, así como para la realización de exámenes toxicológicos a conductores",2026-04-09,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18832&prmBOLETIN=18169-07,2026-09-02T15:25:57Z
18833,18170-13,"Modifica el Código de Trabajo en materia de prevención, investigación y sanción de acoso laboral y sexual",2026-04-09,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18833&prmBOLETIN=18170-13,2026-09-02T15:25:57Z
18834,18171-13,Modifica el Código del Trabajo en lo relativo a la distribución de la jornada laboral,2026-04-09,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18834&prmBOLETIN=18171-13,2026-09-02T15:25:57Z
18840,18175-02,Modifica cuerpos legales que indica en materia de protección del espacio aéreo,2026-04-10,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18840&prmBOLETIN=18175-02,2026-09-02T15:25:57Z
18839,18174-07,"Modifica la ley N° 17.798, sobre control de armas, y el Código Penal y Código Procesal Penal, en materia de responsabilidad de los padres, adoptantes, tutores y cuidadores de menores de edad en el acceso, facilitación, porte y utilización de armas u otros elementos aptos para agredir",2026-04-13,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18839&prmBOLETIN=18174-07,2026-09-02T15:25:57Z
18837,18176-35,"Modifica la ley N° 19.712, del Deporte, con el objeto de promover la inclusión de personas con discapacidad en las actividades deportivas.",2026-04-14,parlamentario,Moción,2,Senado,2,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18837&prmBOLETIN=18176-35,2026-09-02T15:25:57Z
18841,18177-01,Declara el olivo y la aceituna del Valle de Azapa como patrimonio regional y promueve su denominación de origen,2026-04-14,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18841&prmBOLETIN=18177-01,2026-09-02T15:25:57Z
18842,18179-18,"Prohíbe la apología y promoción de la narcocultura, incorporando medidas preventivas y sancionatorias para evitar la exposición de niños, niñas y adolescentes a contenidos que incentiven la comisión de delitos",2026-04-14,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18842&prmBOLETIN=18179-18,2026-09-02T15:25:58Z
18843,18180-13,Modifica el Código del Trabajo en lo referido al contenido del contrato de trabajo y la protección de derechos a su terminación,2026-04-14,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18843&prmBOLETIN=18180-13,2026-09-02T15:25:57Z
18844,18181-13,Modifica el Código del Trabajo en materia de transparencia sindical y buena fe en las relaciones colectivas,2026-04-14,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18844&prmBOLETIN=18181-13,2026-09-02T15:25:57Z
18845,18182-07,"Deroga la ley N° 80, que manda publicar en el Diario Oficial y en orden correlativo todos los decretos de que tome razón la Dirección del Tesoro",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18845&prmBOLETIN=18182-07,2026-09-02T15:25:58Z
18846,18183-07,"Deroga la ley N° 1.025, que ordena que los conocimientos de naves vengan visados por los cónsules de la República",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18846&prmBOLETIN=18183-07,2026-09-02T15:25:58Z
18847,18184-07,"Deroga la ley N° 1.187, sobre internación de mercaderías por los boquetes de Antuco, Lonquimay, Pucón y Nahuelhuapi",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18847&prmBOLETIN=18184-07,2026-09-02T15:25:58Z
18848,18185-07,"Deroga la ley N° 1.559, que incluye a Pisagua, Coronel y Puerto Montt entre los puertos por los cuales puede incorporarse y exportarse alcoholes, licores espirituosos y vinos de todas clases",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18848&prmBOLETIN=18185-07,2026-09-02T15:25:58Z
18849,18186-07,"Deroga la ley N° 1.644, que fija la pena en que deben incurrir los tesoreros fiscales, los administradores de Aduana, el Intendente General del Ejército y de la Marina, que no rindan sus cuentas en el plazo de veinte días después de terminado el mes y período en que deben presentarlas",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18849&prmBOLETIN=18186-07,2026-09-02T15:25:58Z
18850,18187-07,"Deroga la ley N° 1.930, que fija la ley de las monedas de un peso y cincuenta centavos",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18850&prmBOLETIN=18187-07,2026-09-02T15:25:58Z
18851,18188-07,"Deroga la ley N° 3.297, que prohíbe la exportación de los metales viejos o usados, que se indica",2026-04-14,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18851&prmBOLETIN=18188-07,2026-09-02T15:25:58Z
18838,18178-10,"Aprueba el Acuerdo entre el Gobierno de la República de Chile y el Gobierno de la República de Tayikistán sobre la exención mutua del requisito de visa para titulares de pasaportes diplomáticos oficiales y de servicio, suscrito en Dushanbe, República de Tayikistán, el 9 de marzo de 2023",2026-04-15,ejecutivo,Mensaje,1,Cámara de Diputados,1,true,Tramitación terminada ( - D.Oficial ),https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18838&prmBOLETIN=18178-10,2026-09-02T15:25:58Z
18859,18189-14,"Modifica la ley N° 20.898, con el objeto de ampliar el régimen excepcional de regularización de viviendas y actualizar la fecha de su aplicación",2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Segundo trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18859&prmBOLETIN=18189-14,2026-09-02T15:25:58Z
18858,18190-11,"Modifica la ley N° 20.606, sobre composición nutricional de los alimentos y su publicidad, con el objeto de incorporar criterios de rotulación de alimentos para animales",2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18858&prmBOLETIN=18190-11,2026-09-02T15:25:58Z
18852,18191-37,Establece el 13 de octubre de cada año como el Día Nacional de la Gestión Cultural,2026-04-15,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18852&prmBOLETIN=18191-37,2026-09-02T15:25:58Z
18853,18192-25,"Modifica diversos cuerpos legales, con el objeto de fortalecer la persecución penal de la distribución digital ilícita y proteger a los consumidores",2026-04-15,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18853&prmBOLETIN=18192-25,2026-09-02T15:25:58Z
18854,18193-06,"Modifica la ley N° 19.886, Ley de Bases sobre Contratos Administrativos de Suministro y Prestación de Servicios, con el objeto de perfeccionar las disposiciones relativas a los procedimientos de contratación",2026-04-15,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18854&prmBOLETIN=18193-06,2026-09-02T15:25:58Z
18855,18194-08,Crea un régimen jurídico especial aplicable a los minerales críticos,2026-04-15,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18855&prmBOLETIN=18194-08,2026-09-02T15:25:58Z
18856,18195-07,"Modifica la Carta Fundamental, con el objeto de establecer la exigencia para senadores y diputados de someterse a un examen para detectar el consumo de sustancias o drogas estupefacientes o sicotrópicas.",2026-04-15,parlamentario,Moción,2,Senado,2,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18856&prmBOLETIN=18195-07,2026-09-02T15:25:59Z
18860,18196-04,Amplía hipótesis de ingreso de Fuerzas de Orden y Seguridad a recintos universitarios y colegiales,2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18860&prmBOLETIN=18196-04,2026-09-02T15:25:58Z
18857,18197-04,"Modifica la ley N° 20.027, en materia de cobro de créditos de educación superior, para fortalecer las garantías del debido proceso",2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18857&prmBOLETIN=18197-04,2026-09-02T15:25:58Z
18861,18198-15,Modifica cuerpos legales que indica con el objeto de fortalecer la seguridad marítima y pesquera,2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18861&prmBOLETIN=18198-15,2026-09-02T15:25:58Z
18862,18205-29,"Reconoce al fútbol amateur como actividad de interés público y establece normas sobre prevención de la violencia, seguridad, responsabilidad y transparencia en esa actividad",2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18862&prmBOLETIN=18205-29,2026-09-02T15:25:58Z
18877,18214-07,Modifica la Constitución Política para declarar incompatible percibir pensiones de retiro y remuneraciones por ejercer cargos de elección popular o altos cargos de la administración del Estado,2026-04-15,parlamentario,Moción,2,Cámara de Diputados,1,true,Legislatura: 374 Fecha de ingreso: miércoles 15 de abril de 2026 Estado Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18877&prmBOLETIN=18214-07,2026-09-02T15:25:58Z
18869,18206-13,Modifica el Código del Trabajo en materia de contrato por horas y educación dual,2026-04-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18869&prmBOLETIN=18206-13,2026-09-02T15:25:58Z
18906,18243-13,Establece como feriado irrenunciable el día Viernes Santo de cada año,2026-04-16,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18906&prmBOLETIN=18243-13,2026-09-02T15:25:58Z
18881,18199-12,"Modifica la ley N° 20.920, que establece marco para la gestión de residuos, la responsabilidad extendida del productor y fomento al reciclaje, para sancionar las infracciones en la gestión de desechos textiles",2026-04-20,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18881&prmBOLETIN=18199-12,2026-09-02T15:25:58Z
18868,18200-06,"Modifica la ley N° 19.886, de bases sobre contratos administrativos de suministro y prestación de servicios, con el objeto de establecer una inhabilidad especial respecto de las personas jurídicas que indica",2026-04-20,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18868&prmBOLETIN=18200-06,2026-09-02T15:25:58Z
18864,18201-06,Rehabilita la nacionalidad chilena a Manuel Guillermo Pinto Pizarro,2026-04-20,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18864&prmBOLETIN=18201-06,2026-09-02T15:25:58Z
18867,18202-06,Rehabilita la nacionalidad chilena a Carlos Javier Araya Labra,2026-04-20,parlamentario,Moción,2,Cámara de Diputados,1,true,Primer trámite constitucional,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=18867&prmBOLETIN=18202-06,2026-09-02T15:25:58Z
