vote_id,boletin,fecha,sesion_id,sesion_numero,descripcion,articulo,total_si,total_no,total_abstencion,total_dispensado,tipo_votacion,tipo_votacion_codigo,resultado,resultado_codigo,quorum,quorum_codigo,tipo_votacion_proyecto,tipo_votacion_proyecto_codigo,tramite_constitucional,tramite_constitucional_codigo,tramite_reglamentario,tramite_reglamentario_codigo,verificado_sala,verification_url
88506,10634-29,2026-03-25,4761,6,Boletín N°10634-29,"Enmienda del Senado que incorpora un nuevo artículo primero transitorio, cuya votación separada fue solicitada por el diputado Diego Schalper, y que consta en las páginas 135 y 136 del comparado.",126,17,6,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88506
88507,10634-29,2026-03-25,4761,6,Boletín N°10634-29,"Enmienda del Senado que incorpora un nuevo artículo segundo transitorio, cuya votación separada fue solicitada por el diputado Diego Schalper, y que consta en las páginas 136 y 137 del comparado.",127,16,6,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88507
88517,18137-05,2026-03-25,4762,7,Boletín N°18137-05,"Modificaciones incorporadas por el Senado en el proyecto de ley, originado en mensaje, que “Adopta medidas transitorias para contener el precio del kerosene doméstico en el contexto de la emergencia energética internacional, y otras medidas que indica.”, con la salvedad de aquellas cuya votación separada ha sido solicitada.",120,1,12,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88517
88518,18137-05,2026-03-25,4762,7,Boletín N°18137-05,"Enmienda del Senado que incorpora un inciso final, nuevo, al artículo 2 del proyecto, cuya votación separada fue solicitada por el diputado Jorge Brito, y que consta en las páginas 7 y 8 del comparado.",133,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88518
88519,18137-05,2026-03-25,4762,7,Boletín N°18137-05,"Enmiendas del Senado al artículo 3 del proyecto, cuya votación separada fue solicitada por el diputado Jorge Brito, y que constan en las páginas 10 a 16 del comparado.",133,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88519
88544,16569-25,2026-04-06,4763,8,Boletín N°16569-25,"Modificaciones incorporadas por el Senado en el proyecto de ley, originado en moción y mensaje, que “Amplía la penalización dispuesta en el artículo 304 bis del Código Penal, para fortalecer la seguridad perimetral de los recintos penales.”.",16,124,5,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88544
88545,17234-15,2026-04-06,4763,8,Boletín N°17234-15,"Artículo único del proyecto, en los términos propuestos por la Comisión de Obras Públicas, Transportes y Telecomunicaciones, en su segundo informe.",140,0,5,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Segundo Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88545
88564,17504-22,2026-04-07,4764,9,Boletín N°17504-22,,144,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88564
88594,17246-15,2026-04-08,4765,10,Boletín N°17246-15,"Modificaciones incorporadas por el Senado en el proyecto de ley, originado en moción, que “Modifica las leyes que indica para mejorar la fiscalización y aumentar las sanciones por evasión del pago de tarifas en el transporte público remunerado de pasajeros.”.",145,0,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88594
88611,17880-13,2026-04-13,4766,11,Boletín N°17880-13,,140,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88611
88612,17170-07,2026-04-13,4766,11,Boletín N°17170-07,,131,1,8,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88612
88613,17170-07,2026-04-13,4766,11,Boletín N°17170-07,"Numeral 1) del artículo único del proyecto, cuya votación separada ha sido solicitada por la diputada Coca Ericka Ñanco, y que consta en la página 1 del comparado.",110,8,21,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88613
88614,17170-07,2026-04-13,4766,11,Boletín N°17170-07,"Numeral 2) del artículo único del proyecto, cuya votación separada ha sido solicitada por la diputada Coca Ericka Ñanco, y que consta en la página 2 del comparado.",110,6,23,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88614
88633,17354-37,2026-04-14,4767,12,Boletín N°17354-37,,113,22,9,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88633
88634,17690-07,2026-04-14,4767,12,Boletín N°17690-07,,76,63,5,0,Proyecto de Ley,1,Unánime,2,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88634
88646,17757-29,2026-04-15,4768,13,Boletín N°17757-29,,104,37,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88646
88647,17522-12,2026-04-15,4768,13,Boletín N°17522-12,,77,49,12,2,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88647
88648,17522-12,2026-04-15,4768,13,Boletín N°17522-12,,74,54,11,2,Proyecto de Ley,1,Unánime,2,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88648
88679,18043-06,2026-04-21,4770,15,Boletín N°18043-06,,116,1,32,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88679
88680,18156-04,2026-04-21,4770,15,Boletín N°18156-04,,103,43,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88680
88681,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Artículo 16 J incorporado por el artículo 1 del proyecto, con la indicación renovada, que agrega los siguientes incisos cuarto y quinto nuevos:
“El personal responsable de la revisión deberá contar con capacitación en enfoque de derechos de niños, niñas y adolescentes; en protocolos de actuación en contextos educativos; en técnicas de prevención y manejo de situaciones de conflicto; y en el conocimiento del marco normativo aplicable, conforme a las orientaciones que imparta el Ministerio de Educación.
Sin perjuicio de lo anterior, el procedimiento deberá ejecutarse resguardando el deber de evitar cualquier forma de contacto físico o exposición innecesaria de los involucrados, y realizarse en lugares especialmente designados para tales fines.”",74,74,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88681
88682,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"En votación el artículo 16 J incorporado por el artículo 1 del proyecto, con la salvedad de su inciso final, en los términos aprobados por la Comisión de Educación, cuya votación separada fue solicitada por la diputada Daniela Serrano; y que consta en las páginas 1 a 3 del comparado.",89,50,10,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88682
88683,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada que sustituye el inciso final del artículo 16 J incorporado por el artículo 1 del proyecto, por uno del siguiente tenor:
“El personal autorizado, capacitado y legalmente habilitado no podrá realizar la revisión de manera forzosa. En caso de negativa del estudiante, este deberá ser inmediatamente trasladado para ser puesto en custodia de sus padres y/o apoderado. Excepcionalmente, ante la negativa, el personal podrá trasladarlo inmediatamente y dejarlo a disposición de alguna de las fuerzas de orden y seguridad pública, siempre y cuando existan indicios serios de la comisión de un crimen o un delito y que implique un riesgo cierto para la seguridad de la comunidad educativa.”",60,76,13,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88683
88684,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Inciso final del artículo 16 J incorporado por el artículo 1 del proyecto, en los términos aprobados por la Comisión de Educación, cuya votación separada fue solicitada por la diputada Daniela Serrano; y que consta en las páginas 3 y 4 del comparado.",86,49,14,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88684
88685,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada que agrega un inciso final nuevo al artículo 16 J incorporado por el artículo 1 del proyecto, del siguiente tenor:
“La medida prevista en este artículo requerirá aprobación previa del Consejo Escolar o de la comunidad educativa, según corresponda.”",58,78,13,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88685
88686,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente   tenor:
“La medida prevista en este artículo, sólo podrá realizarse sobre mayores de catorce años.”",70,78,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88686
88687,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente tenor:
“En todo caso e independiente del resultado del procedimiento, el director del establecimiento educacional deberá informar a los padres o apoderados del estudiante la circunstancia de haberse realizado el control de mochilas o bolsos a su estudiante.”",72,77,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88687
88688,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente tenor:
“La comunicación de antecedentes a las Fuerzas de Orden y Seguridad Pública que prevé la medida de este artículo, sólo podrá ejercerse con la venia del apoderado del estudiante.”",39,86,24,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88688
88689,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente tenor:
“Para los efectos de este artículo se entenderá que los ‘elementos que pudiesen ser utilizados para agredir a otros, para atentar contra la infraestructura del establecimiento educacional o que fueren potencialmente peligrosos para la comunidad educativa’, como alguna de las armas enumeradas en el artículo 2º y 3º del Decreto 400 que fija texto refundido, coordinado y sistematizado de la Ley Nº17.798, sobre control de armas, u otros elementos similares que tengan objetivamente la capacidad de producir los efectos ahí señalados.”",51,89,9,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88689
88690,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente tenor:
“Sin perjuicio de las limitaciones a su uso establecidas en la ley N° 21.801, las medidas de revisión no podrán extenderse a dispositivos móviles electrónicos de comunicación personal, ni implicar su manipulación, revisión física o digital, acceso a su contenido, ni la exigencia de su desbloqueo o exhibición.”",60,89,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88690
88691,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente tenor:
“En el contexto de la ejecución de la medida de que trata este artículo, no podrá revisarse ni reproducirse el contenido de cuadernos, agendas, papelería o demás contenido impreso que porte el estudiante. En ningún caso esta prohibición obstará la revisión de los mismos con fines pedagógicos por los docentes durante la realización de clases u otros profesionales de la educación para efectos de comunicación con su apoderado. La revisión de estos elementos constituirá una afectación al derecho a la vida privada del estudiante.”",57,91,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88691
88692,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un inciso final nuevo al artículo 16 J, incorporado por el artículo 1 del proyecto de ley, del siguiente tenor:
“En casos de estudiantes con Necesidades Educativas Especiales (NEE), la revisión debe contar el asesoramiento o presencia de un profesional del equipo de convivencia o del PIE, para asegurar una contención emocional adecuada y evitar que la medida sea percibida como una persecución basada en su condición.”",75,67,7,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88692
88693,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Artículo 16 K, incorporado por el artículo 1 del proyecto, cuya votación separada ha sido solicitada por las diputadas Daniela Serrano y Emilia Schneider; y que consta en las páginas 4 y 5 del comparado.",98,47,4,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88693
88694,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Artículo 87 ter, incorporado por el artículo 2 del proyecto, con la indicación renovada, que agrega un nuevo inciso segundo del siguiente tenor:
“La revisión se hará en el establecimiento educacional, en un espacio privado destinado a tal efecto, con la presencia del director o sostenedor del establecimiento y de la madre, padre, apoderado o tutor del estudiante. Si el padre o apoderado no pudiere asistir a supervigilar el procedimiento, se le deberá informar al estudiante de su derecho a exigir la presencia de otro trabajador del establecimiento de su confianza, quien actuará como garante de sus derechos. Si el estudiante se negare a señalar a un adulto para estos efectos, deberá estar presente un integrante del equipo de convivencia escolar, del PIE o, en su ausencia, de otro docente que conozca al estudiante, para proporcionar contención socioemocional inmediata y asegurar que el procedimiento no interrumpa de forma permanente la trayectoria educativa del estudiante. El procedimiento no podrá realizarse sin la presencia de las personas señaladas y en ningún caso el funcionario policial podrá obstaculizar la supervisión del procedimiento.""",52,97,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88694
88695,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Artículo 87 ter incorporado por el artículo 2 del proyecto, en los términos aprobados por la Comisión de Educación, cuya votación separada ha sido solicitada por las diputadas Daniela Serrano y Emilia Schneider; y que consta en las páginas 5 y 6 del comparado.",90,50,9,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88695
88696,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un nuevo inciso segundo al artículo 87 ter, incorporado por el artículo 2 del proyecto de ley, del siguiente tenor:
“El conjunto de los procedimientos detallados en los incisos precedentes deberán realizarse en la forma más expedita posible, limitándose al tiempo estrictamente necesario para los fines señalados y en ningún caso podrán extenderse más allá de una hora.”",58,91,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88696
88697,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un nuevo inciso segundo al artículo 87 ter, incorporado por el artículo 2 del proyecto de ley, del siguiente tenor:
“El procedimiento deberá evitar el uso de esposas o elementos de coerción física, salvo peligro vital, y resguardando la honra del estudiante para evitar su estigmatización ante la comunidad.”",59,78,12,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88697
88698,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un nuevo inciso segundo al artículo 87 ter, incorporado por el artículo 2 del proyecto de ley, del siguiente tenor:
“En el ejercicio de esta facultad, los funcionarios policiales deberán exhibir su placa y señalar su nombre, grado y dotación, respetando siempre la igualdad de trato, la no discriminación arbitraria y el interés superior del niño, niña o adolescente.”",71,78,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88698
88699,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que agrega un nuevo inciso segundo al artículo 87 ter, incorporado por el artículo 2 del proyecto de ley, del siguiente tenor:
“El abuso en el ejercicio del procedimiento reglado en este artículo podrá ser constitutivo del delito previsto y sancionado en el artículo 255 del Código Penal. Sin perjuicio de las responsabilidades penales que hubiere, ejercer las atribuciones señaladas en este artículo de manera abusiva o aplicando un trato denigrante al estudiante, constituirá una falta administrativa.”",58,91,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88699
88700,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Numeral 1) del artículo 5 del proyecto, cuya votación separada ha sido solicitada por la diputada Daniela Serrano; y que consta en las páginas 11 y 12 del comparado.",88,48,13,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88700
88701,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada que reemplaza el numeral 2) del artículo 5 del proyecto, por uno del siguiente tenor:
“2) Incorpórese, en el actual párrafo sexto, que pasó a ser séptimo, a continuación del punto aparte, que pasa a ser seguido, el siguiente texto:
“Se entenderá, asimismo, que afectan gravemente la convivencia escolar aquellos actos cometidos por cualquier miembro de la comunidad educativa que tengan como consecuencia la interrupción total o parcial de las clases o la alteración sustancial del normal desarrollo de la jornada escolar, durante un periodo significativo de la jornada o cuya reiteración afecte la continuidad del servicio educativo. No afectará de manera grave la convivencia escolar aquellas manifestaciones de carácter pacífico realizadas bajo el legítimo derecho de organización, así como tampoco aquellas alteraciones realizadas por alumnos diagnosticados con alguna condición del neurodesarrollo u otras similares. De igual modo, las actividades extraprogramáticas organizadas por la comunidad escolar se entenderán siempre dentro del normal desarrollo de la jornada escolar.”.”",72,76,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88701
88702,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Numeral 2) del artículo 5 del proyecto, en los términos aprobados por la Comisión de Educación, cuya votación separada ha sido solicitada por las diputadas Daniela Serrano y Emilia Schneider, y los diputados Jaime Araya, Juan Santana y César Valenzuela; y que consta en las páginas 12 y 13 del comparado.",87,57,4,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88702
88703,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada que agrega una frase final al numeral 2) del artículo 5 del proyecto, del siguiente tenor: 
“, a menos que dicha interrupción o alteración se haya producido con ocasión del ejercicio del derecho a la huelga legal de los trabajadores de la educación o de otro estamento de la comunidad educativa; o a raíz de movilizaciones estudiantiles aprobadas democráticamente por los órganos deliberativos del cuerpo estudiantil.”",61,88,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88703
88704,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que reemplaza el artículo 6 del proyecto de ley, por uno del siguiente tenor:
“El Estado garantizará la continuidad del beneficio de gratuidad para aquellos estudiantes con trayectorias de interrupción escolar o que hayan sido sancionados bajo la Ley N° 20.084, supeditando su mantención a la participación obligatoria en programas de acompañamiento socioeducativo y tutorías de inserción universitaria. El Ministerio de Educación, en conjunto con el Ministerio de Justicia, diseñará planes de transición que aseguren que la educación superior actúe como un factor protector y motor de movilidad social, evitando la desvinculación definitiva del sistema educativo.”",61,88,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88704
88705,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Indicación renovada, que reemplaza el artículo 6 del proyecto de ley, por uno del siguiente tenor:
“En ningún caso podrá condicionarse la asignación de este mecanismo de financiamiento a criterios personales del estudiante diversos a los socioeconómicos que la ley dispone.”",62,87,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88705
88706,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Artículo 6 del proyecto, en los términos aprobados por la Comisión de Educación, cuya votación separada ha sido solicitada por las diputadas Daniela Serrano, Andrea Parra y Emilia Schneider, y los diputados Héctor Barría, Carlos Bianchi, Jaime Araya, Raúl Soto, Héctor Ulloa, Cristián Tapia, José Montalva, Fernando Zamorano, Carlos Carvajal, Carlos Cuadrado, Juan Santana y César Valenzuela; y que consta en las páginas 21 a 24 del comparado.",83,65,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88706
88707,18156-04,2026-04-21,4770,15,Boletín N°18156-04,"Artículo transitorio nuevo propuesto por la indicación renovada, del siguiente tenor:
“Artículo transitorio.- Dentro del plazo de seis meses contado desde la publicación de la presente ley, el Ministerio de Educación deberá dictar las orientaciones y lineamientos técnicos para la capacitación del personal de los establecimientos educacionales que pueda participar en los procedimientos de revisión regulados en esta ley.
Asimismo, los establecimientos educacionales deberán adoptar las medidas necesarias para dar cumplimiento a dichas orientaciones en un plazo máximo de doce meses desde su dictación.
Mientras no se dé cumplimiento a lo anterior, las revisiones solo podrán ser realizadas por personal que cuente con capacitación previa en convivencia escolar y resguardo de derechos de niños, niñas y adolescentes.”",72,75,2,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88707
88718,17235-07,2026-04-22,4771,16,Boletín N°17235-07,,149,0,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88718
88738,16851-14,2026-05-04,4772,17,Boletín N°16851-14,,140,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88738
88754,17724-34,2026-05-05,4773,18,Boletín N°17724-34,"Modificaciones incorporadas por el Senado en el proyecto de ley, originado en mensaje, que “Reemplaza el artículo 5 bis del decreto ley N° 3.500, de 1980.”, que requieren para su aprobación del voto favorable de 78 diputadas y diputados por tratarse de normas de quórum calificado.",147,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,Única,6,Tercer Trámite,,Sin Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88754
88755,18016-13,2026-05-05,4773,18,Boletín N°18016-13,,91,43,14,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88755
88756,17381-03,2026-05-05,4773,18,Boletín N°17381-03,,76,68,4,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88756
88757,17381-03,2026-05-05,4773,18,Boletín N°17381-03,En votación particular el artículo único del proyecto y su disposición transitoria.,77,68,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88757
88758,17471-07,2026-05-05,4773,18,Boletín N°17471-07,,27,105,16,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88758
88759,17872-33,2026-05-05,4773,18,Boletín N°17872-33,,78,65,3,2,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88759
