vote_id,diputado_id,diputado_nombre,opcion,opcion_codigo
88442,1230,Alex Nahuelquin Nahuelquin,Afirmativo,1
88442,1231,Ximena Naranjo Pinto,Afirmativo,1
88442,1232,Cristian Neira Martínez,Afirmativo,1
88442,1233,Ricardo Neumann Bertín,Afirmativo,1
88442,1234,Mario Olavarría Rodríguez,Afirmativo,1
88442,1235,Javier Olivares Avendaño,Afirmativo,1
88442,1236,Paula Olmos Contreras,Afirmativo,1
88442,1237,Francisco Orrego Gutiérrez,Afirmativo,1
88442,1238,Álvaro Ortiz Vera,Afirmativo,1
88442,1239,Fabián Ossandón Briceño,Afirmativo,1
88442,1240,Zandra Parisi Fernández,Afirmativo,1
88442,1241,Patricio Pinilla Valencia,Afirmativo,1
88442,1242,Rodrigo Ramírez Parra,Afirmativo,1
88442,1243,Tamara Ramírez Ramírez,Afirmativo,1
88442,1244,Claudia Reyes Larenas,Afirmativo,1
88442,1245,Alejandro Riquelme Ducci,Afirmativo,1
88442,1246,José Antonio Rivas Villalobos,Afirmativo,1
88442,1247,Javiera Rodríguez Pascual,Afirmativo,1
88442,1248,Felipe Ross Correa,Afirmativo,1
88442,1249,Omar Sabat Guzmán,Afirmativo,1
88442,1250,Bernardo Salinas Maya,Afirmativo,1
88442,1251,Macarena Santelices Cañas,Afirmativo,1
88442,1252,Constanza Schonhaut Soto,Afirmativo,1
88442,1253,Fernando Ugarte Tejeda,Afirmativo,1
88442,1254,Ignacio Urcullú Clèment-Lund,Afirmativo,1
88442,1255,Eileen Urqueta Rojas,Afirmativo,1
88442,1256,Tatiana Urrutia Herrera,Afirmativo,1
88442,1257,Alejandra Valdebenito Torres,Afirmativo,1
88442,1258,Guillermo Valdés Carmona,Afirmativo,1
88442,1259,Juan Marcelo Valenzuela Henríquez,Afirmativo,1
88442,1260,César Valenzuela Maass,Afirmativo,1
88442,1261,Daniel Valenzuela Salazar,Afirmativo,1
88442,1262,Diego Vergara Rodríguez,Afirmativo,1
88442,1263,Sebastián Zamora Soto,Afirmativo,1
88442,1264,Fernando Zamorano Peralta,Afirmativo,1
88442,803,René Alinco Bustos,Afirmativo,1
88442,815,Sergio Bobadilla Muñoz,Afirmativo,1
88442,843,René Manuel García García,Afirmativo,1
88442,872,Jaime Mulet Martínez,No Vota,4
88442,915,Germán Verdugo Soto,Afirmativo,1
88442,986,Marcela Hernando Pérez,Afirmativo,1
88450,1009,Jorge Alessandri Vergara,No Vota,4
88450,1012,Boris Barrera Moreno,En Contra,0
88450,1013,Alejandro Bernales Maldonado,Afirmativo,1
88450,1015,Jorge Brito Hasbún,Afirmativo,1
88450,1017,Álvaro Carter Fernández,Afirmativo,1
88450,1021,Andrés Celis Montt,Afirmativo,1
88450,1025,Catalina Del Real Mihovilovic,Afirmativo,1
88450,1028,Eduardo Durán Salinas,Afirmativo,1
88450,1038,Marcos Ilabaca Cerda,Afirmativo,1
88450,1039,Pamela Jiles Moreno,Afirmativo,1
88450,1044,Raúl Leiva Carvajal,Afirmativo,1
88450,1054,Francesca Muñoz González,Afirmativo,1
88450,1056,Emilia Nuyado Ancapichun,Afirmativo,1
88450,1059,Ximena Ossandón Irarrázabal,Afirmativo,1
88450,1060,Luis Pardo Sáinz,Afirmativo,1
88450,1061,Andrea Parra Sauterel,Afirmativo,1
88450,1062,Joanna Pérez Olea,Afirmativo,1
88450,1065,Guillermo Ramírez Diez,Afirmativo,1
88450,1073,Juan Santana Castillo,No Vota,4
88450,1074,Marisela Santibáñez Novoa,No Vota,4
88450,1075,Diego Schalper Sepúlveda,Afirmativo,1
88450,1077,Raúl Soto Mardones,Afirmativo,1
88450,1082,Cristóbal Urruticoechea Ríos,No Vota,4
88450,1086,Gonzalo Winter Etcheberry,Afirmativo,1
88450,1087,Gael Yeomans Araya,No Vota,4
88450,1099,Jaime Araya Guerrero,Afirmativo,1
88450,1100,Cristián Araya Lerdo de Tejada,Afirmativo,1
88450,1102,Roberto Arroyo Muñoz,Afirmativo,1
88450,1104,Chiara Barchiesi Chávez,Afirmativo,1
88450,1105,Héctor Barría Angulo,No Vota,4
88450,1107,María Francisca Bello Campos,No Vota,4
88450,1108,Juan Carlos Beltrán Silva,No Vota,4
88450,1110,Carlos Bianchi Chelech,Afirmativo,1
88450,1114,Félix Bugueño Sotelo,Afirmativo,1
88450,1116,Felipe Camaño Cárdenas,Afirmativo,1
88450,1117,Nathalie Castillo Rojas,En Contra,0
88450,1119,Sara Concha Smith,Afirmativo,1
88450,1122,Luis Alberto Cuello Peña y Lillo,En Contra,0
88450,1127,Lorena Fries Monleón,Afirmativo,1
88450,1128,Ana María Gazmuri Vieira,En Contra,0
88450,1131,Mauro González Villarroel,Afirmativo,1
88450,1132,Jorge Guzmán Zepeda,Afirmativo,1
88450,1133,Juan Irarrázaval Rossel,Afirmativo,1
88450,1140,Daniel Lilayu Vivanco,Afirmativo,1
88450,1141,Luis Malla Valenzuela,Afirmativo,1
88450,1142,Daniel Manouchehri Lobos,Afirmativo,1
88450,1143,Cristóbal Martínez Ramírez,Afirmativo,1
88450,1146,José Carlos Meza Pereira,Afirmativo,1
88450,1148,Javiera Morales Alvarado,No Vota,4
88450,1150,Benjamín Moreno Bascur,Afirmativo,1
88450,1152,Gloria Naveillan Arriagada,Afirmativo,1
88450,1153,Coca Ericka Ñanco Vásquez,Afirmativo,1
88450,1157,Marlene Pérez Cartes,Afirmativo,1
88450,1159,Lorena Pizarro Sierra,En Contra,0
88450,1165,Agustín Romero Leiva,Afirmativo,1
88450,1166,Natalia Romero Talguia,Afirmativo,1
88450,1170,Luis Sánchez Ossa,Afirmativo,1
88450,1171,Emilia Schneider Videla,Afirmativo,1
88450,1172,Stephan Schubert Rubio,Afirmativo,1
88450,1173,Daniela Serrano Salazar,En Contra,0
88450,1174,Marco Antonio Sulantay Olivares,Afirmativo,1
88450,1175,Cristián Tapia Ramos,Afirmativo,1
88450,1176,Hotuiti Teao Drago,Afirmativo,1
88450,1177,Carolina Tello Rojas,Afirmativo,1
88450,1178,Héctor Ulloa Aguilera,Afirmativo,1
88450,1180,Consuelo Veloso Ávila,Afirmativo,1
88450,1181,Nelson Venegas Salazar,Afirmativo,1
88450,1182,Sebastián Videla Castillo,Afirmativo,1
88450,1183,Flor Weisse Novoa,Afirmativo,1
88450,1184,Roberto Celedón Fernández,Afirmativo,1
88450,1186,Ignacio Achurra Díaz,Afirmativo,1
88450,1187,Carlo Arqueros Pizarro,Afirmativo,1
88450,1188,Marcos Barraza Gómez,En Contra,0
88450,1189,Jaime Bassa Mercado,Afirmativo,1
88450,1190,Enrique Bassaletti Riess,Afirmativo,1
88450,1191,Valentina Becerra Peña,Afirmativo,1
88450,1192,Lilian Betancurt Delgado,Afirmativo,1
88450,1193,Patricio Briones Moller,Afirmativo,1
88450,1194,Daniel Bustos Leal,Afirmativo,1
88450,1195,Carlos Carvajal Gallardo,Afirmativo,1
88450,1196,Priscilla Castillo Gerli,Afirmativo,1
88450,1197,Carlos Chandía Alarcón,Afirmativo,1
88450,1198,Paz Charpentier Rajcevich,Afirmativo,1
88450,1199,Jaime Coloma Álamos,Afirmativo,1
88450,1200,Cristian Contreras Radovic,Afirmativo,1
88450,1201,Flor Contreras Vivallo,Afirmativo,1
88450,1202,Eduardo Cretton Rebolledo,Afirmativo,1
88450,1203,Sebastián Cristoffanini Jaraquemada,Afirmativo,1
88450,1204,Francisco Crisóstomo Llanos,Afirmativo,1
88450,1205,Carlos Cuadrado Prats,Afirmativo,1
88450,1206,Carolina Cucumides Calderón,Afirmativo,1
88450,1207,Valentina Cáceres Monsálvez,Afirmativo,1
88450,1208,Jorge Díaz Ibarra,Afirmativo,1
88450,1209,Matías Fernández Hartwig,Afirmativo,1
88450,1210,Gustavo Gatica Villarroel,En Contra,0
88450,1211,Sofía González Cortés,En Contra,0
88450,1212,Erich Grohs Marín,Afirmativo,1
88450,1213,Irací Hassler Jacob,En Contra,0
88450,1214,Constanza Hube Portus,Afirmativo,1
88450,1215,Álvaro Jofré Cáceres,Afirmativo,1
88450,1216,Stephanie Jéldrez Ortiz,Afirmativo,1
88450,1217,Pier Karlezi Hazleby,Afirmativo,1
88450,1218,José Antonio Kast Adriasola,Afirmativo,1
88450,1219,Tomás Kast Sommerhoff,Afirmativo,1
88450,1220,Leandro Kunstmann Collado,Afirmativo,1
88450,1221,Benjamín Lorca Inzunza,Afirmativo,1
88450,1222,Andrea Macías Palma,En Contra,0
88450,1223,Hans Marowski Cuevas,Afirmativo,1
88450,1224,Cristian Mella Andaur,Afirmativo,1
88450,1225,Cristian Menchaca Pinochet,Afirmativo,1
88450,1226,José Montalva Feuerhake,Afirmativo,1
88450,1227,Claudia Mora Vega,Afirmativo,1
88450,1228,Paulina Muñoz Minte,Afirmativo,1
88450,1229,Javier Muñoz Riquelme,Afirmativo,1
88450,1230,Alex Nahuelquin Nahuelquin,Afirmativo,1
88450,1231,Ximena Naranjo Pinto,Afirmativo,1
88450,1232,Cristian Neira Martínez,Afirmativo,1
88450,1233,Ricardo Neumann Bertín,Afirmativo,1
88450,1234,Mario Olavarría Rodríguez,No Vota,4
88450,1235,Javier Olivares Avendaño,Afirmativo,1
88450,1236,Paula Olmos Contreras,No Vota,4
88450,1237,Francisco Orrego Gutiérrez,Afirmativo,1
88450,1238,Álvaro Ortiz Vera,Afirmativo,1
88450,1239,Fabián Ossandón Briceño,Afirmativo,1
88450,1240,Zandra Parisi Fernández,Afirmativo,1
88450,1241,Patricio Pinilla Valencia,Afirmativo,1
88450,1242,Rodrigo Ramírez Parra,Afirmativo,1
88450,1243,Tamara Ramírez Ramírez,Afirmativo,1
88450,1244,Claudia Reyes Larenas,Afirmativo,1
88450,1245,Alejandro Riquelme Ducci,Afirmativo,1
88450,1246,José Antonio Rivas Villalobos,Afirmativo,1
88450,1247,Javiera Rodríguez Pascual,Afirmativo,1
88450,1248,Felipe Ross Correa,Afirmativo,1
88450,1249,Omar Sabat Guzmán,Afirmativo,1
88450,1250,Bernardo Salinas Maya,En Contra,0
88450,1251,Macarena Santelices Cañas,Afirmativo,1
88450,1252,Constanza Schonhaut Soto,Afirmativo,1
88450,1253,Fernando Ugarte Tejeda,Afirmativo,1
88450,1254,Ignacio Urcullú Clèment-Lund,Afirmativo,1
88450,1255,Eileen Urqueta Rojas,Afirmativo,1
88450,1256,Tatiana Urrutia Herrera,Afirmativo,1
88450,1257,Alejandra Valdebenito Torres,Afirmativo,1
88450,1258,Guillermo Valdés Carmona,Afirmativo,1
88450,1259,Juan Marcelo Valenzuela Henríquez,Afirmativo,1
88450,1260,César Valenzuela Maass,Afirmativo,1
88450,1261,Daniel Valenzuela Salazar,Afirmativo,1
88450,1262,Diego Vergara Rodríguez,Afirmativo,1
88450,1263,Sebastián Zamora Soto,Afirmativo,1
88450,1264,Fernando Zamorano Peralta,No Vota,4
88450,803,René Alinco Bustos,No Vota,4
88450,815,Sergio Bobadilla Muñoz,Afirmativo,1
88450,843,René Manuel García García,Afirmativo,1
88450,872,Jaime Mulet Martínez,Afirmativo,1
88450,915,Germán Verdugo Soto,Afirmativo,1
88450,986,Marcela Hernando Pérez,Afirmativo,1
88451,1009,Jorge Alessandri Vergara,No Vota,4
88451,1012,Boris Barrera Moreno,En Contra,0
88451,1013,Alejandro Bernales Maldonado,Afirmativo,1
88451,1015,Jorge Brito Hasbún,En Contra,0
88451,1017,Álvaro Carter Fernández,Afirmativo,1
88451,1021,Andrés Celis Montt,Afirmativo,1
88451,1025,Catalina Del Real Mihovilovic,Afirmativo,1
88451,1028,Eduardo Durán Salinas,Afirmativo,1
88451,1038,Marcos Ilabaca Cerda,Abstención,2
88451,1039,Pamela Jiles Moreno,Afirmativo,1
88451,1044,Raúl Leiva Carvajal,Afirmativo,1
88451,1054,Francesca Muñoz González,Afirmativo,1
88451,1056,Emilia Nuyado Ancapichun,En Contra,0
88451,1059,Ximena Ossandón Irarrázabal,Afirmativo,1
88451,1060,Luis Pardo Sáinz,Afirmativo,1
88451,1061,Andrea Parra Sauterel,Afirmativo,1
88451,1062,Joanna Pérez Olea,Afirmativo,1
88451,1065,Guillermo Ramírez Diez,Afirmativo,1
88451,1073,Juan Santana Castillo,No Vota,4
88451,1074,Marisela Santibáñez Novoa,No Vota,4
88451,1075,Diego Schalper Sepúlveda,Afirmativo,1
88451,1077,Raúl Soto Mardones,Afirmativo,1
88451,1082,Cristóbal Urruticoechea Ríos,No Vota,4
88451,1086,Gonzalo Winter Etcheberry,En Contra,0
88451,1087,Gael Yeomans Araya,No Vota,4
88451,1099,Jaime Araya Guerrero,Afirmativo,1
88451,1100,Cristián Araya Lerdo de Tejada,Afirmativo,1
88451,1102,Roberto Arroyo Muñoz,Afirmativo,1
88451,1104,Chiara Barchiesi Chávez,Afirmativo,1
88451,1105,Héctor Barría Angulo,No Vota,4
88451,1107,María Francisca Bello Campos,No Vota,4
88451,1108,Juan Carlos Beltrán Silva,No Vota,4
88451,1110,Carlos Bianchi Chelech,Afirmativo,1
88451,1114,Félix Bugueño Sotelo,En Contra,0
88451,1116,Felipe Camaño Cárdenas,Afirmativo,1
88451,1117,Nathalie Castillo Rojas,En Contra,0
88451,1119,Sara Concha Smith,Afirmativo,1
88451,1122,Luis Alberto Cuello Peña y Lillo,En Contra,0
88451,1127,Lorena Fries Monleón,En Contra,0
88451,1128,Ana María Gazmuri Vieira,En Contra,0
88451,1131,Mauro González Villarroel,Afirmativo,1
88451,1132,Jorge Guzmán Zepeda,Afirmativo,1
88451,1133,Juan Irarrázaval Rossel,Afirmativo,1
88451,1140,Daniel Lilayu Vivanco,Afirmativo,1
88451,1141,Luis Malla Valenzuela,Afirmativo,1
88451,1142,Daniel Manouchehri Lobos,Afirmativo,1
88451,1143,Cristóbal Martínez Ramírez,Afirmativo,1
88451,1146,José Carlos Meza Pereira,Afirmativo,1
88451,1148,Javiera Morales Alvarado,No Vota,4
88451,1150,Benjamín Moreno Bascur,Afirmativo,1
88451,1152,Gloria Naveillan Arriagada,Afirmativo,1
88451,1153,Coca Ericka Ñanco Vásquez,En Contra,0
88451,1157,Marlene Pérez Cartes,Afirmativo,1
88451,1159,Lorena Pizarro Sierra,En Contra,0
88451,1165,Agustín Romero Leiva,Afirmativo,1
88451,1166,Natalia Romero Talguia,Afirmativo,1
88451,1170,Luis Sánchez Ossa,Afirmativo,1
88451,1171,Emilia Schneider Videla,En Contra,0
88451,1172,Stephan Schubert Rubio,Afirmativo,1
88451,1173,Daniela Serrano Salazar,En Contra,0
88451,1174,Marco Antonio Sulantay Olivares,Afirmativo,1
88451,1175,Cristián Tapia Ramos,Afirmativo,1
88451,1176,Hotuiti Teao Drago,Afirmativo,1
88451,1177,Carolina Tello Rojas,En Contra,0
88451,1178,Héctor Ulloa Aguilera,Afirmativo,1
88451,1180,Consuelo Veloso Ávila,En Contra,0
88451,1181,Nelson Venegas Salazar,Afirmativo,1
88451,1182,Sebastián Videla Castillo,Afirmativo,1
88451,1183,Flor Weisse Novoa,Afirmativo,1
88451,1184,Roberto Celedón Fernández,En Contra,0
88451,1186,Ignacio Achurra Díaz,En Contra,0
88451,1187,Carlo Arqueros Pizarro,Afirmativo,1
88451,1188,Marcos Barraza Gómez,En Contra,0
88451,1189,Jaime Bassa Mercado,En Contra,0
88451,1190,Enrique Bassaletti Riess,Afirmativo,1
88451,1191,Valentina Becerra Peña,Afirmativo,1
88451,1192,Lilian Betancurt Delgado,Afirmativo,1
88451,1193,Patricio Briones Moller,Afirmativo,1
88451,1194,Daniel Bustos Leal,Afirmativo,1
88451,1195,Carlos Carvajal Gallardo,Afirmativo,1
88451,1196,Priscilla Castillo Gerli,Afirmativo,1
88451,1197,Carlos Chandía Alarcón,Afirmativo,1
88451,1198,Paz Charpentier Rajcevich,Afirmativo,1
88451,1199,Jaime Coloma Álamos,Afirmativo,1
88451,1200,Cristian Contreras Radovic,Afirmativo,1
88451,1201,Flor Contreras Vivallo,Afirmativo,1
88451,1202,Eduardo Cretton Rebolledo,Afirmativo,1
88451,1203,Sebastián Cristoffanini Jaraquemada,Afirmativo,1
88451,1204,Francisco Crisóstomo Llanos,Afirmativo,1
88451,1205,Carlos Cuadrado Prats,Afirmativo,1
88451,1206,Carolina Cucumides Calderón,Afirmativo,1
88451,1207,Valentina Cáceres Monsálvez,En Contra,0
88451,1208,Jorge Díaz Ibarra,Afirmativo,1
88451,1209,Matías Fernández Hartwig,En Contra,0
88451,1210,Gustavo Gatica Villarroel,En Contra,0
88451,1211,Sofía González Cortés,En Contra,0
88451,1212,Erich Grohs Marín,Afirmativo,1
88451,1213,Irací Hassler Jacob,En Contra,0
88451,1214,Constanza Hube Portus,Afirmativo,1
88451,1215,Álvaro Jofré Cáceres,Afirmativo,1
88451,1216,Stephanie Jéldrez Ortiz,Afirmativo,1
88451,1217,Pier Karlezi Hazleby,Afirmativo,1
88451,1218,José Antonio Kast Adriasola,Afirmativo,1
88451,1219,Tomás Kast Sommerhoff,Afirmativo,1
88451,1220,Leandro Kunstmann Collado,Afirmativo,1
88451,1221,Benjamín Lorca Inzunza,Afirmativo,1
88451,1222,Andrea Macías Palma,En Contra,0
88451,1223,Hans Marowski Cuevas,Afirmativo,1
88451,1224,Cristian Mella Andaur,Afirmativo,1
88451,1225,Cristian Menchaca Pinochet,Afirmativo,1
88451,1226,José Montalva Feuerhake,Abstención,2
88451,1227,Claudia Mora Vega,Afirmativo,1
88451,1228,Paulina Muñoz Minte,Afirmativo,1
88451,1229,Javier Muñoz Riquelme,Afirmativo,1
88451,1230,Alex Nahuelquin Nahuelquin,Afirmativo,1
88451,1231,Ximena Naranjo Pinto,Afirmativo,1
88451,1232,Cristian Neira Martínez,Afirmativo,1
88451,1233,Ricardo Neumann Bertín,Afirmativo,1
88451,1234,Mario Olavarría Rodríguez,No Vota,4
88451,1235,Javier Olivares Avendaño,Afirmativo,1
88451,1236,Paula Olmos Contreras,Afirmativo,1
88451,1237,Francisco Orrego Gutiérrez,Afirmativo,1
88451,1238,Álvaro Ortiz Vera,Afirmativo,1
88451,1239,Fabián Ossandón Briceño,Afirmativo,1
88451,1240,Zandra Parisi Fernández,Afirmativo,1
88451,1241,Patricio Pinilla Valencia,Afirmativo,1
88451,1242,Rodrigo Ramírez Parra,Afirmativo,1
88451,1243,Tamara Ramírez Ramírez,Afirmativo,1
88451,1244,Claudia Reyes Larenas,Afirmativo,1
88451,1245,Alejandro Riquelme Ducci,Afirmativo,1
88451,1246,José Antonio Rivas Villalobos,Afirmativo,1
88451,1247,Javiera Rodríguez Pascual,Afirmativo,1
88451,1248,Felipe Ross Correa,Afirmativo,1
88451,1249,Omar Sabat Guzmán,Afirmativo,1
88451,1250,Bernardo Salinas Maya,En Contra,0
88451,1251,Macarena Santelices Cañas,Afirmativo,1
88451,1252,Constanza Schonhaut Soto,En Contra,0
88451,1253,Fernando Ugarte Tejeda,Afirmativo,1
88451,1254,Ignacio Urcullú Clèment-Lund,Afirmativo,1
88451,1255,Eileen Urqueta Rojas,Afirmativo,1
88451,1256,Tatiana Urrutia Herrera,En Contra,0
88451,1257,Alejandra Valdebenito Torres,Afirmativo,1
88451,1258,Guillermo Valdés Carmona,Afirmativo,1
88451,1259,Juan Marcelo Valenzuela Henríquez,Afirmativo,1
88451,1260,César Valenzuela Maass,Afirmativo,1
88451,1261,Daniel Valenzuela Salazar,Afirmativo,1
88451,1262,Diego Vergara Rodríguez,Afirmativo,1
88451,1263,Sebastián Zamora Soto,Afirmativo,1
88451,1264,Fernando Zamorano Peralta,Abstención,2
88451,803,René Alinco Bustos,No Vota,4
88451,815,Sergio Bobadilla Muñoz,Afirmativo,1
88451,843,René Manuel García García,Afirmativo,1
88451,872,Jaime Mulet Martínez,Afirmativo,1
88451,915,Germán Verdugo Soto,Afirmativo,1
88451,986,Marcela Hernando Pérez,Abstención,2
88452,1009,Jorge Alessandri Vergara,No Vota,4
88452,1012,Boris Barrera Moreno,En Contra,0
88452,1013,Alejandro Bernales Maldonado,Afirmativo,1
88452,1015,Jorge Brito Hasbún,En Contra,0
88452,1017,Álvaro Carter Fernández,Afirmativo,1
88452,1021,Andrés Celis Montt,Afirmativo,1
88452,1025,Catalina Del Real Mihovilovic,Afirmativo,1
88452,1028,Eduardo Durán Salinas,Afirmativo,1
88452,1038,Marcos Ilabaca Cerda,Afirmativo,1
88452,1039,Pamela Jiles Moreno,Afirmativo,1
88452,1044,Raúl Leiva Carvajal,Afirmativo,1
88452,1054,Francesca Muñoz González,Afirmativo,1
88452,1056,Emilia Nuyado Ancapichun,Afirmativo,1
88452,1059,Ximena Ossandón Irarrázabal,Afirmativo,1
88452,1060,Luis Pardo Sáinz,Afirmativo,1
88452,1061,Andrea Parra Sauterel,Afirmativo,1
88452,1062,Joanna Pérez Olea,Afirmativo,1
88452,1065,Guillermo Ramírez Diez,Afirmativo,1
88452,1073,Juan Santana Castillo,No Vota,4
88452,1074,Marisela Santibáñez Novoa,No Vota,4
88452,1075,Diego Schalper Sepúlveda,Afirmativo,1
88452,1077,Raúl Soto Mardones,Afirmativo,1
88452,1082,Cristóbal Urruticoechea Ríos,No Vota,4
88452,1086,Gonzalo Winter Etcheberry,En Contra,0
88452,1087,Gael Yeomans Araya,No Vota,4
