"spec_id","vote_id","boletin","fecha","spread_1d","spread_2d","midpoint_1d","midpoint_2d","gmp","apre"
"raw_lop025_2d","88760","17872-33","2026-05-05",-1.58336281776428,-0.591208934783936,-0.614862203598022,0.369114398956299,0.992463767528534,1
"raw_lop025_2d","88761","17405-07","2026-05-05",0.335848093032837,-0.0882366076111794,0.252416104078293,0.555537700653076,0.813571035861969,0.804347826086957
"raw_lop025_2d","88794","18107-07","2026-05-06",0.624885976314545,0.297899961471558,-0.323740154504776,0.10713043063879,0.957213521003723,0.986301369863014
"raw_lop025_2d","88812","14309-04","2026-05-11",-1.53569364547729,-0.671123266220093,-0.53569370508194,0.542142271995544,0.995019495487213,1
"raw_lop025_2d","88813","14309-04","2026-05-11",-0.351269543170929,-0.55972820520401,0.0093913534656167,-0.134716793894768,0.947704255580902,1
"raw_lop025_2d","88826","17112-19","2026-05-12",-0.142837584018707,1.5105232000351,0.0847902521491051,-0.0905340760946274,0.850129723548889,0.818181818181818
"raw_lop025_2d","88870","18155-25","2026-05-13",1.59473371505737,0.838260889053345,0.630970776081085,0.140224471688271,0.958342254161835,0.875
"raw_lop025_2d","88871","18155-25","2026-05-13",0.349661141633987,0.495543301105499,0.0967094823718071,0.0239214971661568,0.937807500362396,0.918367346938776
"raw_lop025_2d","88872","15258-25","2026-05-13",1.61162090301514,0.71991628408432,0.612985014915466,0.187962979078293,0.981101393699646,0.928571428571429
"raw_lop025_2d","88893","18216-05","2026-05-20",1.20273852348328,-0.431160479784012,0.202738478779793,0.110832899808884,0.971900999546051,0.983050847457627
"raw_lop025_2d","88894","18216-05","2026-05-20",0.638698160648346,-0.138596281409264,-0.012649504467845,0.702737629413605,0.919987738132477,0.940298507462687
"raw_lop025_2d","88897","18216-05","2026-05-20",0.660134255886078,-0.0034424343612045,0.0928416326642036,0.745124280452728,0.901288866996765,0.90625
"raw_lop025_2d","88898","18216-05","2026-05-20",1.04514467716217,-0.140867814421654,-0.0451446883380413,0.408117294311523,0.969183504581451,0.985714285714286
"raw_lop025_2d","88899","18216-05","2026-05-20",-0.782066881656647,0.0652161687612534,0.0310411900281906,-0.651064991950989,0.935819745063782,0.925373134328358
"raw_lop025_2d","88900","18216-05","2026-05-20",1.51801729202271,0.658860683441162,-0.51801723241806,0.488764464855194,0.995504677295685,1
"raw_lop025_2d","88901","18216-05","2026-05-20",0.624850571155548,-0.0650447830557823,-0.00379490852355957,0.999992847442627,0.914093554019928,0.955223880597015
"raw_lop025_2d","88902","18216-05","2026-05-20",0.427917927503586,0.154172897338867,0.237988471984863,-0.0306754279881716,0.840143501758575,0.821428571428571
"raw_lop025_2d","88903","18216-05","2026-05-20",0.494244784116745,-0.0166720543056726,0.11939949542284,0.87357771396637,0.868422389030457,0.868852459016393
"raw_lop025_2d","88904","18216-05","2026-05-20",0.903435230255127,-0.790565133094788,-0.840386629104614,-0.0518369376659393,0.852802455425262,0.790697674418605
"raw_lop025_2d","88905","18216-05","2026-05-20",0.774748384952545,-0.025178425014019,0.0748364254832268,0.95630669593811,0.915613055229187,0.939393939393939
"raw_lop025_2d","88906","18216-05","2026-05-20",0.555382072925568,0.0316981934010983,0.0491300821304321,0.260155856609344,0.894746363162994,0.907692307692308
"raw_lop025_2d","88907","18216-05","2026-05-20",1.09676861763,-0.259641349315643,-0.0967685952782631,0.79527473449707,0.976441919803619,0.985507246376812
"raw_lop025_2d","88908","18216-05","2026-05-20",0.658776998519897,-0.0572763867676258,0.118152372539043,-0.446268767118454,0.897857308387756,0.904761904761905
"raw_lop025_2d","88909","18216-05","2026-05-20",0.867109060287476,0.104677401483059,-0.0762040317058563,0.320883333683014,0.955969870090485,0.957746478873239
"raw_lop025_2d","88910","18216-05","2026-05-20",-0.670712828636169,0.17692668735981,-0.534637331962585,0.0254973005503416,0.921380758285522,0.907692307692308
"raw_lop025_2d","88911","18216-05","2026-05-20",-0.783171415328979,0.286919832229614,-0.674688518047333,-0.0640026107430458,0.914796054363251,0.895833333333333
"raw_lop025_2d","88912","18216-05","2026-05-20",1.2283900976181,-0.540695250034332,0.228390052914619,-0.362776845693588,0.940275371074677,0.912280701754386
"raw_lop025_2d","88913","18216-05","2026-05-20",-0.559337437152863,0.256057471036911,0.0112776989117265,0.504748165607452,0.916847467422485,0.925373134328358
"raw_lop025_2d","88914","18216-05","2026-05-20",-0.942492485046387,0.0312866568565369,0.090169258415699,-0.709294140338898,0.931608915328979,0.923076923076923
"raw_lop025_2d","88915","18216-05","2026-05-20",0.464270234107971,-0.0530490651726723,-0.0120781809091568,0.168879970908165,0.877191781997681,0.909090909090909
"raw_lop025_2d","88917","18216-05","2026-05-20",-1.08741796016693,0.356758862733841,0.0874179676175117,0.889471292495728,0.980451464653015,0.985294117647059
"raw_lop025_2d","88918","18216-05","2026-05-20",-0.684506118297577,0.00556118227541447,-0.0715077519416809,-0.885826945304871,0.934530794620514,0.929577464788732
"raw_lop025_2d","88919","18216-05","2026-05-20",1.11529588699341,0.0540556982159615,-0.115295872092247,0.211229383945465,0.970796704292297,0.972602739726027
"raw_lop025_2d","88920","18216-05","2026-05-20",1.20593953132629,-0.194665044546127,0.205939516425133,0.0899661481380463,0.939524054527283,0.934426229508197
"raw_lop025_2d","88921","18216-05","2026-05-20",1.01030957698822,-0.00443396996706724,0.0103095229715109,0.458105206489563,0.945755422115326,0.971014492753623
"raw_lop025_2d","88922","18216-05","2026-05-20",0.626581251621246,-0.0887588858604431,-0.0362733639776707,0.421095967292786,0.921779155731201,0.971014492753623
"raw_lop025_2d","88923","18216-05","2026-05-20",1.07030630111694,-0.0927881523966789,-0.0703062862157822,0.414465636014938,0.970729768276215,0.985915492957746
"raw_lop025_2d","88924","18216-05","2026-05-20",0.467763304710388,0.028390308842063,-0.0232318434864283,0.0979965701699257,0.876393914222717,0.911764705882353
"raw_lop025_2d","88925","18216-05","2026-05-20",0.53133761882782,-0.0182281639426947,0.125133767724037,-0.523097038269043,0.874094724655151,0.866666666666667
"raw_lop025_2d","88926","18216-05","2026-05-20",0.489098459482193,0.191095992922783,0.206828653812408,-0.0549358315765858,0.872525870800018,0.810344827586207
"raw_lop025_2d","88927","18216-05","2026-05-20",0.686112642288208,0.2185388058424,0.225591644644737,-0.0976289063692093,0.907696306705475,0.912280701754386
"raw_lop025_2d","88928","18216-05","2026-05-20",0.597571611404419,0.34962660074234,0.381012618541718,0.0444210059940815,0.933699369430542,0.896551724137931
"raw_lop025_2d","88929","18216-05","2026-05-20",-0.290000021457672,1.69979739189148,0.792359113693237,-0.610054969787598,0.953790247440338,0.333333333333333
"raw_lop025_2d","88930","18216-05","2026-05-20",0.177100971341133,0.325115084648132,0.207178637385368,0.100925587117672,0.709047973155975,0.480769230769231
"raw_lop025_2d","88931","18216-05","2026-05-20",0.364234566688538,0.237002402544022,-0.125803858041763,0.0384744890034199,0.874370396137238,0.91304347826087
"raw_lop025_2d","88932","18216-05","2026-05-20",0.483881294727325,0.0204085223376751,-0.673683643341064,0.739019751548767,0.793279349803925,0.716666666666667
"raw_lop025_2d","88933","18216-05","2026-05-20",1.58410787582397,-0.849923610687256,-0.750122249126434,-0.066076248884201,0.882517278194427,0.844827586206897
"raw_lop025_2d","88934","18216-05","2026-05-20",0.283407926559448,0.52234947681427,0.663341224193573,0.169899150729179,0.833734273910522,0.6
"raw_lop025_2d","88935","18216-05","2026-05-20",1.56931054592133,1.1818140745163,0.824042797088623,0.207354336977005,0.928196787834167,0.857142857142857
"raw_lop025_2d","88936","18216-05","2026-05-20",1.57555150985718,-0.555049240589142,0.933199942111969,0.243682906031609,0.943673849105835,0.333333333333333
"raw_lop025_2d","88937","18216-05","2026-05-20",1.44962477684021,1.30009460449219,0.851891398429871,0.225377887487411,0.925247728824615,0.916666666666667
"raw_lop025_2d","88938","18216-05","2026-05-20",1.58515477180481,-0.0138994734734297,0.817568957805634,-0.0881487652659416,0.936692178249359,0.9
"raw_lop025_2d","88939","18216-05","2026-05-20",0.776097893714905,0.0545846037566662,-0.062177550047636,0.229498013854027,0.948098421096802,0.942028985507246
"raw_lop025_2d","88940","18216-05","2026-05-20",1.07324326038361,-0.274520725011826,-0.0732432156801224,0.654828310012817,0.973783850669861,1
"raw_lop025_2d","88941","18216-05","2026-05-20",1.07068741321564,-0.24739171564579,-0.0706874206662178,0.714985191822052,0.975939393043518,1
"raw_lop025_2d","88942","18216-05","2026-05-20",0.563999235630035,0.152214750647545,0.332226127386093,0.0197251848876476,0.860786080360413,0.775510204081633
"raw_lop025_2d","88944","18216-05","2026-05-20",-1.09876346588135,0.245934173464775,0.0987634509801865,0.179629743099213,0.94783353805542,0.935483870967742
"raw_lop025_2d","88945","18216-05","2026-05-20",-1.07030630111694,0.0927881523966789,-0.0703062862157822,0.414465636014938,0.970729768276215,0.985915492957746
"raw_lop025_2d","88946","18216-05","2026-05-20",-1.23446786403656,0.269755244255066,-0.628836512565613,-0.129915863275528,0.919670879840851,0.927536231884058
"raw_lop025_2d","88947","18216-05","2026-05-20",-0.771642863750458,0.277002573013306,-0.570815801620483,-0.0437240265309811,0.923072934150696,0.941176470588235
"raw_lop025_2d","88948","18216-05","2026-05-20",-1.59622097015381,0.672134339809418,-0.688507616519928,-0.276230424642563,0.971259713172913,0.982456140350877
"raw_lop025_2d","88949","18216-05","2026-05-20",-1.06918048858643,0.62280148267746,0.0691804513335228,0.656254291534424,0.968018710613251,0.970149253731343
"raw_lop025_2d","88950","18216-05","2026-05-20",-1.45159554481506,0.189057871699333,-0.451595544815063,-0.480604261159897,0.98979240655899,1
"raw_lop025_2d","88951","18216-05","2026-05-20",-1.16569519042969,-0.0262348055839539,-0.165695205330849,-0.372971683740616,0.969952046871185,0.986486486486487
"raw_lop025_2d","88952","18216-05","2026-05-20",-1.18453943729401,1.11663365364075,0.184539392590523,0.24987219274044,0.997911512851715,1
"raw_lop025_2d","88953","18216-05","2026-05-20",-0.656059443950653,0.0346262380480766,0.207217037677765,-0.362636566162109,0.884119689464569,0.890909090909091
"raw_lop025_2d","88954","18216-05","2026-05-20",-0.527556657791138,-0.388688862323761,-0.278336644172668,-0.02004599198699,0.961278438568115,0.972972972972973
"raw_lop025_2d","88955","18216-05","2026-05-20",-0.571527063846588,-0.28985407948494,-0.223315432667732,0.0758943036198616,0.959145367145538,0.972972972972973
"raw_lop025_2d","88956","18216-05","2026-05-20",-0.763116955757141,-0.217125743627548,-0.194215998053551,0.313863694667816,0.968702733516693,0.972602739726027
"raw_lop025_2d","88957","18216-05","2026-05-20",-0.658608675003052,-0.427072286605835,-0.336641073226929,0.0180314350873232,0.976291596889496,0.986486486486487
"raw_lop025_2d","88958","18216-05","2026-05-20",0.45693039894104,0.301041811704636,0.153449341654778,-0.0208007860928774,0.915216684341431,0.915254237288136
"raw_lop025_2d","88959","18216-05","2026-05-20",0.761556446552277,0.110874801874161,0.123237885534763,0.0446202754974365,0.914217174053192,0.903225806451613
"raw_lop025_2d","88960","18216-05","2026-05-20",0.517103672027588,0.271724045276642,0.233128041028976,-0.0339015573263168,0.901442468166351,0.892857142857143
"raw_lop025_2d","88961","18216-05","2026-05-20",0.665691673755646,-0.123445652425289,-0.00470477947965264,0.806084632873535,0.925152897834778,0.939393939393939
"raw_lop025_2d","88962","18216-05","2026-05-20",1.45370388031006,-0.193857312202454,-0.453703820705414,-0.490945816040039,0.989656448364258,1
"raw_lop025_2d","88963","18216-05","2026-05-20",0.465103924274445,0.277006298303604,0.103662990033627,-0.0494294241070747,0.913972556591034,0.936507936507937
"raw_lop025_2d","88964","18216-05","2026-05-20",0.549426436424255,0.0149696664884686,0.0486821457743645,0.204003751277924,0.887297809123993,0.878787878787879
"raw_lop025_2d","88965","18216-05","2026-05-20",0.240000009536743,0,0.809269189834595,0,0.758797645568848,-1.09090909090909
"raw_lop025_2d","88966","18216-05","2026-05-20",0.450857818126678,0.1574447453022,0.200910314917564,0.00237376429140568,0.863766551017761,0.890909090909091
"raw_lop025_2d","88967","18216-05","2026-05-20",1.05589723587036,-0.157035306096077,-0.0558972582221031,0.383286535739899,0.974059224128723,0.985507246376812
"raw_lop025_2d","88968","18216-05","2026-05-20",0.462381064891815,-0.022694569081068,0.00966211594641209,0.670693218708038,0.869614481925964,0.907692307692308
"raw_lop025_2d","88969","18216-05","2026-05-20",0.50164520740509,0.200870424509048,0.110436215996742,-0.0491715930402279,0.89664900302887,0.873015873015873
"raw_lop025_2d","88970","18216-05","2026-05-20",1.0844554901123,-0.225114360451698,-0.0844555124640465,0.781298279762268,0.972405731678009,0.971428571428571
"raw_lop025_2d","88971","18216-05","2026-05-20",1.07375919818878,-0.116476558148861,-0.0737591981887817,0.279961347579956,0.973024547100067,0.985507246376812
"raw_lop025_2d","88972","18216-05","2026-05-20",0.703799605369568,-0.218190506100655,-0.127224326133728,0.597878396511078,0.950730919837952,0.944444444444444
"raw_lop025_2d","88973","18216-05","2026-05-20",0.703886151313782,-0.215231537818909,-0.146017879247665,0.609722495079041,0.949570000171661,0.972602739726027
"raw_lop025_2d","88974","18216-05","2026-05-20",-0.729201674461365,0.0650254264473915,-0.0724727064371109,0.702726721763611,0.935558795928955,0.943661971830986
"raw_lop025_2d","88975","18216-05","2026-05-20",-0.498624324798584,-0.012909491546452,-0.349481344223022,0.730584383010864,0.908838450908661,0.933333333333333
"raw_lop025_2d","88976","18216-05","2026-05-20",-0.443869441747665,0.319338232278824,0.0199014917016029,0.341797083616257,0.898840546607971,0.940298507462687
"raw_lop025_2d","88977","18216-05","2026-05-20",-1.22093999385834,-0.0512098670005798,-0.22094002366066,0.387630432844162,0.989150166511536,0.986666666666667
"raw_lop025_2d","88978","18216-05","2026-05-20",-0.851351082324982,-0.104288883507252,-0.0603917390108109,0.313787788152695,0.950145840644836,0.942857142857143
"raw_lop025_2d","88979","18216-05","2026-05-20",-0.75648158788681,-0.070327527821064,-0.0692592039704323,0.220505073666573,0.941535651683807,0.943661971830986
"raw_lop025_2d","88980","18216-05","2026-05-20",-1.03373610973358,-0.0226231869310141,0.0337360836565495,0.221061915159225,0.952890813350677,0.970588235294118
"raw_lop025_2d","88981","18216-05","2026-05-20",0.499554395675659,0.298137545585632,0.172280162572861,-0.00675674993544817,0.927823722362518,0.947368421052632
"raw_lop025_2d","88984","18216-05","2026-05-20",-0.503648519515991,-0.191567659378052,-0.239407762885094,0.15673516690731,0.923779964447021,0.972222222222222
"raw_lop025_2d","89000","18156-04","2026-06-02",0.558109104633331,0.0915173217654228,0.372988998889923,-0.117487572133541,0.846148192882538,0.760869565217391
"raw_lop025_2d","89001","18156-04","2026-06-02",-1.58378124237061,1.34329319000244,-0.903240859508514,0.071465827524662,0.924251079559326,1
"raw_lop025_2d","89002","18156-04","2026-06-02",0.857679426670074,0.0878760442137718,0.384726107120514,-0.185003861784935,0.883673131465912,0.822222222222222
"raw_lop025_2d","89003","17287-14","2026-06-02",1.587317943573,0.891869604587555,0.744599044322968,0.267506152391434,0.951506197452545,0.8
"raw_lop025_2d","89032","16808-25","2026-06-03",-1.18613743782043,1.12251889705658,0.186137452721596,0.25191056728363,0.997897505760193,1
"raw_lop025_2d","89034","18230-13","2026-06-03",1.14233291149139,-0.190686270594597,0.264385133981705,-0.152242735028267,0.925518751144409,0.91304347826087
"raw_lop025_2d","89035","18230-13","2026-06-03",1.28874838352203,-0.227229088544846,0.288748413324356,0.462271094322205,0.961866915225983,0.959183673469388
"raw_lop025_2d","89036","18230-13","2026-06-03",1.30210506916046,-0.178453996777534,0.302105069160461,0.424619734287262,0.949031174182892,0.9375
"raw_lop025_2d","89037","18230-13","2026-06-03",1.29781317710876,-0.162141397595406,0.297813177108765,0.516510188579559,0.954973220825195,0.938775510204082
"raw_lop025_2d","89038","18230-13","2026-06-03",0.300000011920929,-1.4294970035553,0.618052959442139,-0.125640466809273,0.907417774200439,0.5
"raw_lop025_2d","89071","18030-12","2026-06-08",1.20295774936676,-0.787847459316254,0.20295774936676,-0.126451760530472,0.977217495441437,0.977272727272727
"raw_lop025_2d","89107","16725-06","2026-06-10",0.812988102436066,-0.638302624225616,0.210207909345627,-0.238829523324966,0.948411226272583,0.925925925925926
"raw_lop025_2d","89113","15936-18","2026-06-10",-1.56753861904144,-1.02625453472137,-0.863063812255859,-0.488446354866028,0.957850813865662,1
"raw_lop025_2d","89154","16857-07","2026-06-16",-1.17738163471222,0.438037872314453,0.177381634712219,-0.162514969706535,0.973417043685913,0.98
"raw_lop025_2d","89155","16857-07","2026-06-16",-1.17672145366669,0.42256486415863,0.176721453666687,-0.162794679403305,0.973811507225037,0.980392156862745
"raw_lop025_2d","89157","16857-07","2026-06-16",-0.199479088187218,0.536229848861694,-0.187817230820656,0.14533457159996,0.818269550800323,0.703703703703704
"raw_lop025_2d","89158","16857-07","2026-06-16",-0.401311784982681,0.591896057128906,0.0610827803611755,0.213232919573784,0.905706107616425,0.947368421052632
"raw_lop025_2d","89160","16857-07","2026-06-16",-1.17683124542236,1.15537285804749,0.17683120071888,0.194174006581306,0.998285531997681,1
"raw_lop025_2d","89161","16857-07","2026-06-16",-1.58739995956421,0.398625165224075,-0.759195804595947,0.17511722445488,0.90881872177124,0.928571428571429
"raw_lop025_2d","89178","18296-05","2026-06-17",0.473191380500793,-0.0253851413726807,0.215696215629578,0.976460456848145,0.837731301784515,0.788461538461538
"raw_lop025_2d","89179","18296-05","2026-06-17",-1.50611329078674,-0.0663019791245461,-0.506113350391388,0.669395923614502,0.974967062473297,0.972602739726027
"raw_lop025_2d","89180","18296-05","2026-06-17",-1.51041102409363,-0.657764077186584,-0.510411024093628,0.454226613044739,0.995483756065369,1
"raw_lop025_2d","89242","18211-25","2026-06-24",1.43758702278137,0.142590552568436,0.437587022781372,0.335842251777649,0.94912314414978,0.972222222222222
"raw_lop025_2d","89288","16851-14","2026-07-06",-1.16050934791565,-0.0619147233664989,-0.543098330497742,0.654043734073639,0.951459169387817,0.985074626865672
"raw_lop025_2d","89302","16743-04","2026-07-07",1.53014528751373,0.336203783750534,0.530145287513733,-0.289557129144669,0.970299065113068,0.96969696969697
"raw_lop025_2d","89303","16743-04","2026-07-07",1.47359931468964,0.629821479320526,0.473599314689636,-0.022734047845006,0.962435781955719,0.972222222222222
"raw_lop025_2d","89304","16743-04","2026-07-07",1.52902150154114,0.338145196437836,0.529021561145782,-0.332896709442139,0.968321740627289,0.972222222222222
"raw_lop025_2d","89305","16743-04","2026-07-07",-1.46659362316132,0.229065656661987,-0.466593652963638,-0.167868554592133,0.985706865787506,0.985507246376812
"raw_lop025_2d","89306","16743-04","2026-07-07",-0.314937829971313,-0.471616119146347,-0.0792806074023247,-0.0816131085157394,0.895183324813843,0.951612903225806
"raw_lop025_2d","89307","16743-04","2026-07-07",-1.1879597902298,1.12225568294525,0.187959775328636,0.251161366701126,0.997856616973877,1
"raw_lop025_2d","89308","16743-04","2026-07-07",0.631688177585602,0.303910821676254,0.399967104196548,0.0190615952014923,0.893671989440918,0.85
"raw_lop025_2d","89309","16743-04","2026-07-07",1.56353986263275,0.425058931112289,0.563539862632751,-0.183912619948387,0.949519276618958,0.96969696969697
"raw_lop025_2d","89310","16743-04","2026-07-07",0.66889625787735,-0.555410325527191,0.236923858523369,-0.200886264443398,0.924130618572235,0.884615384615385
